Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-198_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7.6,5.568,2.857
miRNA-198_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7.6,5.406,3.809
miRNA-198_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-7.6,2.851,1.912
miRNA-198_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-7.6,2.153,1.877
miRNA-198_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-7.6,2.553,2.167
miRNA-198_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-7.6,5.711,2.253
miRNA-198_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-7.6,3.701,2.683
miRNA-198_3D_Structure_model1_ZINC000037358545_uff_E=373.53,-7.6,3.106,2.707
miRNA-198_3D_Structure_model1_ZINC000037358545_uff_E=373.53,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000037516594_uff_E=1357.70,-7.6,6.864,2.174
miRNA-198_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-7.6,2.455,1.194
miRNA-198_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-7.6,4.118,3.027
miRNA-198_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.6,6.678,3.175
miRNA-198_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.6,6.162,3.765
miRNA-198_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-7.6,4.351,2.862
miRNA-198_3D_Structure_model1_ZINC000040566696_uff_E=248.81,-7.6,3.586,1.214
miRNA-198_3D_Structure_model1_ZINC000042538552_uff_E=455.31,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000042699878_uff_E=245.91,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000044907743_uff_E=1440.94,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-7.6,3.814,2.95
miRNA-198_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-7.6,3.493,2.641
miRNA-198_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-7.6,5.689,3.126
miRNA-198_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-7.6,2.169,1.683
miRNA-198_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-7.6,6.353,1.988
miRNA-198_3D_Structure_model1_ZINC000054768660_uff_E=240.74,-7.6,7.056,2.602
miRNA-198_3D_Structure_model1_ZINC000062913138_uff_E=293.61,-7.6,3.854,2.661
miRNA-198_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000065373232_uff_E=457.33,-7.6,5.226,3.83
miRNA-198_3D_Structure_model1_ZINC000065373232_uff_E=457.33,-7.6,4.49,2.684
miRNA-198_3D_Structure_model1_ZINC000065373232_uff_E=457.33,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000065422631_uff_E=355.46,-7.6,6.62,2.508
miRNA-198_3D_Structure_model1_ZINC000066324463_uff_E=367.37,-7.6,5.074,2.948
miRNA-198_3D_Structure_model1_ZINC000066324463_uff_E=367.37,-7.6,5.167,3.553
miRNA-198_3D_Structure_model1_ZINC000066324463_uff_E=367.37,-7.6,5.233,3.515
miRNA-198_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-7.6,2.881,2.268
miRNA-198_3D_Structure_model1_ZINC000072324052_uff_E=652.49,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000072416564_uff_E=279.41,-7.6,3.186,1.151
miRNA-198_3D_Structure_model1_ZINC000072416565_uff_E=279.39,-7.6,5.361,2.047
miRNA-198_3D_Structure_model1_ZINC000078210627_uff_E=402.98,-7.6,8.046,4.126
miRNA-198_3D_Structure_model1_ZINC000078210627_uff_E=402.98,-7.6,3.972,3.037
miRNA-198_3D_Structure_model1_ZINC000082292990_uff_E=286.23,-7.6,7.677,4.189
miRNA-198_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-7.6,3.021,1.417
miRNA-198_3D_Structure_model1_ZINC000084063773_uff_E=1393.83,-7.6,4.095,2.849
miRNA-198_3D_Structure_model1_ZINC000087208382_uff_E=260.78,-7.6,6.049,2.88
miRNA-198_3D_Structure_model1_ZINC000087208386_uff_E=263.77,-7.6,7.022,2.065
miRNA-198_3D_Structure_model1_ZINC000087208386_uff_E=263.77,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000088375338_uff_E=302.03,-7.6,3.175,1.861
miRNA-198_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.6,6.112,3.365
miRNA-198_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.6,2.24,2.116
miRNA-198_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-7.6,1.961,1.416
miRNA-198_3D_Structure_model1_ZINC000095160883_uff_E=438.81,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000095347889_uff_E=187.67,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-7.6,2.765,2.546
miRNA-198_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-7.6,5.648,1.665
miRNA-198_3D_Structure_model1_ZINC000096531393_uff_E=136.63,-7.6,5.745,2.062
miRNA-198_3D_Structure_model1_ZINC000096531393_uff_E=136.63,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000097056285_uff_E=378.78,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000100202383_uff_E=384.86,-7.6,5.185,2.753
miRNA-198_3D_Structure_model1_ZINC000100338482_uff_E=343.42,-7.6,3.945,2.643
miRNA-198_3D_Structure_model1_ZINC000100431401_uff_E=297.51,-7.6,4.485,3.045
miRNA-198_3D_Structure_model1_ZINC000122994461_uff_E=167.87,-7.6,4.21,2.884
miRNA-198_3D_Structure_model1_ZINC000122994856_uff_E=172.20,-7.6,6.277,2.206
miRNA-198_3D_Structure_model1_ZINC000122994856_uff_E=172.20,-7.6,4.684,2.967
miRNA-198_3D_Structure_model1_ZINC000122994856_uff_E=172.20,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-7.6,8.001,4.591
miRNA-198_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-7.6,3.556,2.329
miRNA-198_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-7.6,6.818,3
miRNA-198_3D_Structure_model1_ZINC000170637953_uff_E=375.04,-7.6,6.126,4.307
miRNA-198_3D_Structure_model1_ZINC000210958498_uff_E=118.05,-7.6,5.656,2.992
miRNA-198_3D_Structure_model1_ZINC000217474649_uff_E=376.79,-7.6,3.37,2.718
miRNA-198_3D_Structure_model1_ZINC000222408077_uff_E=280.64,-7.6,8.956,5.329
miRNA-198_3D_Structure_model1_ZINC000225809565_uff_E=462.80,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000236128931_uff_E=504.51,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000236129504_uff_E=511.42,-7.6,5.351,3.086
miRNA-198_3D_Structure_model1_ZINC000236129504_uff_E=511.42,-7.6,5.388,3.867
miRNA-198_3D_Structure_model1_ZINC000241160515_uff_E=412.86,-7.6,7.427,3.293
miRNA-198_3D_Structure_model1_ZINC000250556820_uff_E=1409.90,-7.6,7.517,2.527
miRNA-198_3D_Structure_model1_ZINC000250556822_uff_E=1405.26,-7.6,6.458,1.874
miRNA-198_3D_Structure_model1_ZINC000250556822_uff_E=1405.26,-7.6,3.315,2.534
miRNA-198_3D_Structure_model1_ZINC000252452703_uff_E=92.96,-7.6,7.828,2.392
miRNA-198_3D_Structure_model1_ZINC000252452703_uff_E=92.96,-7.6,1.374,1.106
miRNA-198_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.6,6.316,3.162
miRNA-198_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.6,5.233,2.982
miRNA-198_3D_Structure_model1_ZINC000254318780_uff_E=273.12,-7.6,3.365,2.284
miRNA-198_3D_Structure_model1_ZINC000262187141_uff_E=447.85,-7.6,5.043,1.755
miRNA-198_3D_Structure_model1_ZINC000262219237_uff_E=1507.91,-7.6,5.876,2.755
miRNA-198_3D_Structure_model1_ZINC000262973870_uff_E=405.43,-7.6,6.712,2.025
miRNA-198_3D_Structure_model1_ZINC000263558397_uff_E=682.28,-7.6,5.491,2.887
miRNA-198_3D_Structure_model1_ZINC000263558397_uff_E=682.28,-7.6,4.248,2.417
miRNA-198_3D_Structure_model1_ZINC000367929595_uff_E=439.38,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000367929595_uff_E=439.38,-7.6,6.038,2.328
miRNA-198_3D_Structure_model1_ZINC000426415395_uff_E=396.29,-7.6,2.332,1.922
miRNA-198_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-7.6,5.304,2.872
miRNA-198_3D_Structure_model1_ZINC000526059748_uff_E=718.04,-7.6,1.69,1.496
miRNA-198_3D_Structure_model1_ZINC000534587382_uff_E=268.58,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000534587382_uff_E=268.58,-7.6,6.563,2.454
miRNA-198_3D_Structure_model1_ZINC000585092251_uff_E=516.05,-7.6,2.113,1.569
miRNA-198_3D_Structure_model1_ZINC000585092251_uff_E=516.05,-7.6,7.566,3.815
miRNA-198_3D_Structure_model1_ZINC000585134635_uff_E=240.71,-7.6,0,0
miRNA-198_3D_Structure_model1_ZINC000685939372_uff_E=746.04,-7.6,6.088,3.587
miRNA-198_3D_Structure_model1_ZINC000725345436_uff_E=713.68,-7.6,5.634,3.215
miRNA-198_3D_Structure_model1_ZINC000725345436_uff_E=713.68,-7.6,2.543,1.595
miRNA-198_3D_Structure_model1_ZINC000725345437_uff_E=718.99,-7.6,5.755,3.247
miRNA-198_3D_Structure_model1_ZINC000000070213_uff_E=131.84,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000000248558_uff_E=331.24,-7.5,2.836,1.879
miRNA-198_3D_Structure_model1_ZINC000000248558_uff_E=331.24,-7.5,1.673,1.519
miRNA-198_3D_Structure_model1_ZINC000000264926_uff_E=335.12,-7.5,2.573,2.013
miRNA-198_3D_Structure_model1_ZINC000000299184_uff_E=596.58,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000000339488_uff_E=104.70,-7.5,4.915,2.983
miRNA-198_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-7.5,3.87,2.193
miRNA-198_3D_Structure_model1_ZINC000000394133_uff_E=502.90,-7.5,6.351,3.855
miRNA-198_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-7.5,6.401,3.413
miRNA-198_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-7.5,5.688,1.969
miRNA-198_3D_Structure_model1_ZINC000000407746_uff_E=238.74,-7.5,6.626,2.944
miRNA-198_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-7.5,2.04,1.696
miRNA-198_3D_Structure_model1_ZINC000000967415_uff_E=628.17,-7.5,4.112,2.55
miRNA-198_3D_Structure_model1_ZINC000001044169_uff_E=112.87,-7.5,5.934,3.312
miRNA-198_3D_Structure_model1_ZINC000001287859_uff_E=383.51,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000001383620_uff_E=171.36,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.5,5.516,3.705
miRNA-198_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.5,5.268,3.243
miRNA-198_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-7.5,5.002,3.622
miRNA-198_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-7.5,5.504,4.009
miRNA-198_3D_Structure_model1_ZINC000001704749_uff_E=165.21,-7.5,5.014,1.962
miRNA-198_3D_Structure_model1_ZINC000001748317_uff_E=115.83,-7.5,4.99,3.188
miRNA-198_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-7.5,5.287,3.055
miRNA-198_3D_Structure_model1_ZINC000002165066_uff_E=526.99,-7.5,3.168,1.986
miRNA-198_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-7.5,5.66,3.383
miRNA-198_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-7.5,6.058,2.479
miRNA-198_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-7.5,8.838,5.426
miRNA-198_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-7.5,4.739,2.439
miRNA-198_3D_Structure_model1_ZINC000003207457_uff_E=71.48,-7.5,4.466,3.19
miRNA-198_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-7.5,5.695,2.92
miRNA-198_3D_Structure_model1_ZINC000003416035_uff_E=1501.05,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000003832517_uff_E=135.16,-7.5,6.174,2.662
miRNA-198_3D_Structure_model1_ZINC000003883379_uff_E=589.61,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000004051629_uff_E=148.04,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000004124646_uff_E=621.95,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-7.5,4.954,2.943
miRNA-198_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-7.5,5.494,2.231
miRNA-198_3D_Structure_model1_ZINC000004264671_uff_E=190.30,-7.5,3.188,2.316
miRNA-198_3D_Structure_model1_ZINC000004298586_uff_E=79.09,-7.5,3.107,2.375
miRNA-198_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.5,7.462,3.466
miRNA-198_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.5,6.414,2.696
miRNA-198_3D_Structure_model1_ZINC000004476560_uff_E=302.92,-7.5,5.32,2.851
miRNA-198_3D_Structure_model1_ZINC000004476560_uff_E=302.92,-7.5,2.614,1.812
miRNA-198_3D_Structure_model1_ZINC000004554514_uff_E=1059.41,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000004629796_uff_E=396.96,-7.5,4.354,2.713
miRNA-198_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-7.5,5.183,3.174
miRNA-198_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-7.5,5.109,2.247
miRNA-198_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-7.5,2.197,1.351
miRNA-198_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-7.5,5.334,2.447
miRNA-198_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-7.5,2.118,1.752
miRNA-198_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-7.5,2.051,1.57
miRNA-198_3D_Structure_model1_ZINC000004992763_uff_E=371.51,-7.5,5.033,3.527
miRNA-198_3D_Structure_model1_ZINC000005555515_uff_E=516.55,-7.5,4.88,2.509
miRNA-198_3D_Structure_model1_ZINC000005555515_uff_E=516.55,-7.5,3.406,2.925
miRNA-198_3D_Structure_model1_ZINC000005555515_uff_E=516.55,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000005700396_uff_E=358.13,-7.5,5.158,2.474
miRNA-198_3D_Structure_model1_ZINC000005789478_uff_E=97.29,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000006751092_uff_E=302.62,-7.5,2.216,1.871
miRNA-198_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-7.5,4.056,2.577
miRNA-198_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-7.5,3.608,2.073
miRNA-198_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7.5,3.332,2.355
miRNA-198_3D_Structure_model1_ZINC000009428862_uff_E=569.08,-7.5,5.713,2.744
miRNA-198_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-7.5,5.86,3.283
miRNA-198_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-7.5,2.303,1.702
miRNA-198_3D_Structure_model1_ZINC000011919417_uff_E=198.02,-7.5,2.117,1.177
miRNA-198_3D_Structure_model1_ZINC000011919891_uff_E=168.04,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000012396154_uff_E=741.69,-7.5,7.473,5.528
miRNA-198_3D_Structure_model1_ZINC000012396154_uff_E=741.69,-7.5,6.973,4.057
miRNA-198_3D_Structure_model1_ZINC000012397813_uff_E=433.10,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000012397819_uff_E=436.69,-7.5,7.313,4.032
miRNA-198_3D_Structure_model1_ZINC000012397819_uff_E=436.69,-7.5,3.053,2.199
miRNA-198_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-7.5,3.599,2.535
miRNA-198_3D_Structure_model1_ZINC000012896294_uff_E=149.56,-7.5,4.809,1.774
miRNA-198_3D_Structure_model1_ZINC000013555032_uff_E=81.97,-7.5,3.07,2.115
miRNA-198_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-7.5,6.723,3.282
miRNA-198_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-7.5,3.822,2.62
miRNA-198_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-7.5,4.607,2.194
miRNA-198_3D_Structure_model1_ZINC000014248179_uff_E=107.20,-7.5,3.656,2.91
miRNA-198_3D_Structure_model1_ZINC000014248179_uff_E=107.20,-7.5,3.422,2.76
miRNA-198_3D_Structure_model1_ZINC000014248179_uff_E=107.20,-7.5,3.159,2.526
miRNA-198_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000014611337_uff_E=708.10,-7.5,9.649,6.382
miRNA-198_3D_Structure_model1_ZINC000014611337_uff_E=708.10,-7.5,8.456,5.569
miRNA-198_3D_Structure_model1_ZINC000017083504_uff_E=182.89,-7.5,4.905,2.372
miRNA-198_3D_Structure_model1_ZINC000018152563_uff_E=86.07,-7.5,6.746,2.858
miRNA-198_3D_Structure_model1_ZINC000018152563_uff_E=86.07,-7.5,2.141,1.506
miRNA-198_3D_Structure_model1_ZINC000019229980_uff_E=596.62,-7.5,5.57,3.251
miRNA-198_3D_Structure_model1_ZINC000019280331_uff_E=761.92,-7.5,5.547,3.87
miRNA-198_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-7.5,7.092,4.101
miRNA-198_3D_Structure_model1_ZINC000020082512_uff_E=681.15,-7.5,1.673,0.984
miRNA-198_3D_Structure_model1_ZINC000020204856_uff_E=374.70,-7.5,6.43,1.567
miRNA-198_3D_Structure_model1_ZINC000020204856_uff_E=374.70,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000020258509_uff_E=256.97,-7.5,2.107,1.322
miRNA-198_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-7.5,6.325,3.624
miRNA-198_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-7.5,4.844,2.894
miRNA-198_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-7.5,2.961,2.398
miRNA-198_3D_Structure_model1_ZINC000020357858_uff_E=266.86,-7.5,2.907,2.218
miRNA-198_3D_Structure_model1_ZINC000020357860_uff_E=358.30,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000022165605_uff_E=224.87,-7.5,5.355,2.761
miRNA-198_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-7.5,6.344,4.35
miRNA-198_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-7.5,5.867,4.278
miRNA-198_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-7.5,5.467,3.693
miRNA-198_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-7.5,4.052,2.905
miRNA-198_3D_Structure_model1_ZINC000032625209_uff_E=160.66,-7.5,3.48,2.328
miRNA-198_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-7.5,3.34,2.195
miRNA-198_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-7.5,3.24,1.867
miRNA-198_3D_Structure_model1_ZINC000034383907_uff_E=314.19,-7.5,3.791,2.799
miRNA-198_3D_Structure_model1_ZINC000034383907_uff_E=314.19,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7.5,6.248,4.067
miRNA-198_3D_Structure_model1_ZINC000034926111_uff_E=333.78,-7.5,5.343,4.27
miRNA-198_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-7.5,2.162,1.594
miRNA-198_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-7.5,6.021,3.537
miRNA-198_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-7.5,4.021,2.862
miRNA-198_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7.5,5.418,3.347
miRNA-198_3D_Structure_model1_ZINC000036610923_uff_E=380.51,-7.5,6.084,3.03
miRNA-198_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-7.5,6.523,2.927
miRNA-198_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000036747152_uff_E=162.77,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000036983366_uff_E=701.56,-7.5,6.032,2.873
miRNA-198_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-7.5,7,2.356
miRNA-198_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-7.5,5.021,3.677
miRNA-198_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-7.5,3.204,2.236
miRNA-198_3D_Structure_model1_ZINC000037456880_uff_E=1484.87,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000037834707_uff_E=1360.02,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-7.5,5.589,3.172
miRNA-198_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.5,2.296,1.945
miRNA-198_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.5,5.835,3.693
miRNA-198_3D_Structure_model1_ZINC000042538552_uff_E=455.31,-7.5,2.203,1.79
miRNA-198_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-7.5,7.409,5.139
miRNA-198_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-7.5,5.386,2.639
miRNA-198_3D_Structure_model1_ZINC000062134048_uff_E=1739.03,-7.5,7.073,4.332
miRNA-198_3D_Structure_model1_ZINC000062134048_uff_E=1739.03,-7.5,2.349,1.523
miRNA-198_3D_Structure_model1_ZINC000062913138_uff_E=293.61,-7.5,7.581,3.05
miRNA-198_3D_Structure_model1_ZINC000062913445_uff_E=258.45,-7.5,5.515,4.136
miRNA-198_3D_Structure_model1_ZINC000062913445_uff_E=258.45,-7.5,5.312,3.056
miRNA-198_3D_Structure_model1_ZINC000062913446_uff_E=257.45,-7.5,2.332,1.933
miRNA-198_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-7.5,2.566,1.52
miRNA-198_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-7.5,5.973,4.177
miRNA-198_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-7.5,6.014,4.083
miRNA-198_3D_Structure_model1_ZINC000065407985_uff_E=565.32,-7.5,5.686,4.101
miRNA-198_3D_Structure_model1_ZINC000065407985_uff_E=565.32,-7.5,4.878,3.488
miRNA-198_3D_Structure_model1_ZINC000065525969_uff_E=570.88,-7.5,5.643,3.217
miRNA-198_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-7.5,2.787,1.471
miRNA-198_3D_Structure_model1_ZINC000066324463_uff_E=367.37,-7.5,5.49,4.666
miRNA-198_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-7.5,5.127,3.326
miRNA-198_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000072324052_uff_E=652.49,-7.5,5.069,3.733
miRNA-198_3D_Structure_model1_ZINC000072416565_uff_E=279.39,-7.5,5.816,2.292
miRNA-198_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.5,4.583,2.718
miRNA-198_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.5,2.699,2.089
miRNA-198_3D_Structure_model1_ZINC000077101491_uff_E=702.47,-7.5,6.722,3.227
miRNA-198_3D_Structure_model1_ZINC000078210694_uff_E=652.43,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000082292990_uff_E=286.23,-7.5,2.538,1.83
miRNA-198_3D_Structure_model1_ZINC000082292990_uff_E=286.23,-7.5,2.629,2.353
miRNA-198_3D_Structure_model1_ZINC000082292990_uff_E=286.23,-7.5,5.548,2.087
miRNA-198_3D_Structure_model1_ZINC000082377218_uff_E=540.58,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-7.5,4.845,1.954
miRNA-198_3D_Structure_model1_ZINC000085231638_uff_E=269.81,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000087208382_uff_E=260.78,-7.5,6.41,2.699
miRNA-198_3D_Structure_model1_ZINC000091292857_uff_E=269.98,-7.5,7.066,3.23
miRNA-198_3D_Structure_model1_ZINC000095160884_uff_E=439.99,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000095257903_uff_E=572.00,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-7.5,6.925,2.878
miRNA-198_3D_Structure_model1_ZINC000095386691_uff_E=181.30,-7.5,1.631,1.216
miRNA-198_3D_Structure_model1_ZINC000095863104_uff_E=289.56,-7.5,5.246,2.904
miRNA-198_3D_Structure_model1_ZINC000096113659_uff_E=327.17,-7.5,5.218,3.443
miRNA-198_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-7.5,6.031,2.651
miRNA-198_3D_Structure_model1_ZINC000097056285_uff_E=378.78,-7.5,2.187,1.622
miRNA-198_3D_Structure_model1_ZINC000100177130_uff_E=365.60,-7.5,5.482,2.73
miRNA-198_3D_Structure_model1_ZINC000100177130_uff_E=365.60,-7.5,2.705,2.076
miRNA-198_3D_Structure_model1_ZINC000100252828_uff_E=1459.84,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000100338482_uff_E=343.42,-7.5,5.327,2.266
miRNA-198_3D_Structure_model1_ZINC000100338482_uff_E=343.42,-7.5,2.164,1.354
miRNA-198_3D_Structure_model1_ZINC000100431401_uff_E=297.51,-7.5,5.228,2.512
miRNA-198_3D_Structure_model1_ZINC000100486561_uff_E=486.75,-7.5,2.797,2.587
miRNA-198_3D_Structure_model1_ZINC000103016242_uff_E=330.76,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000125979414_uff_E=121.97,-7.5,6.443,3.698
miRNA-198_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-7.5,6.337,2.207
miRNA-198_3D_Structure_model1_ZINC000169726327_uff_E=143.32,-7.5,3.346,2.522
miRNA-198_3D_Structure_model1_ZINC000222408077_uff_E=280.64,-7.5,7.578,4.577
miRNA-198_3D_Structure_model1_ZINC000225809565_uff_E=462.80,-7.5,6.264,3.971
miRNA-198_3D_Structure_model1_ZINC000236129504_uff_E=511.42,-7.5,6.145,3.495
miRNA-198_3D_Structure_model1_ZINC000236766910_uff_E=153.23,-7.5,5.664,2.758
miRNA-198_3D_Structure_model1_ZINC000241160515_uff_E=412.86,-7.5,6.145,2.159
miRNA-198_3D_Structure_model1_ZINC000252493900_uff_E=112.08,-7.5,6.66,3.57
miRNA-198_3D_Structure_model1_ZINC000252493901_uff_E=112.70,-7.5,6.959,4.89
miRNA-198_3D_Structure_model1_ZINC000262187137_uff_E=447.15,-7.5,5.654,1.939
miRNA-198_3D_Structure_model1_ZINC000262369861_uff_E=1473.53,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000262755539_uff_E=377.26,-7.5,0,0
miRNA-198_3D_Structure_model1_ZINC000262973870_uff_E=405.43,-7.5,3.424,2.387
