Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-1249_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-6.6,35.275,34.063
miRNA-1249_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-6.6,4.109,3.593
miRNA-1249_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-6.6,1.676,1.33
miRNA-1249_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.6,49.974,48.579
miRNA-1249_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.6,49.581,48.147
miRNA-1249_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-6.6,6.261,3.077
miRNA-1249_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-6.6,19.563,17.538
miRNA-1249_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-6.6,7.786,5.397
miRNA-1249_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-6.6,23.504,21.098
miRNA-1249_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-6.6,9.595,7.402
miRNA-1249_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.6,48.18,45.904
miRNA-1249_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.6,17.484,15.431
miRNA-1249_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.6,49.394,47.072
miRNA-1249_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-6.6,4.236,2.615
miRNA-1249_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-6.6,4.828,1.671
miRNA-1249_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-6.6,49.927,47.556
miRNA-1249_3D_Structure_model1_ZINC000003798622_uff_E=541.96,-6.6,50.039,48.563
miRNA-1249_3D_Structure_model1_ZINC000003883208_uff_E=414.19,-6.6,29.471,27.111
miRNA-1249_3D_Structure_model1_ZINC000003887395_uff_E=421.24,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000003887395_uff_E=421.24,-6.6,49.499,47.231
miRNA-1249_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-6.6,24.028,21.97
miRNA-1249_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-6.6,2.522,1.512
miRNA-1249_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-6.6,18.738,16.773
miRNA-1249_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-6.6,3.635,2.867
miRNA-1249_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-6.6,4.883,1.881
miRNA-1249_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-6.6,4.358,2.695
miRNA-1249_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-6.6,4.181,2.478
miRNA-1249_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.6,17.746,15.147
miRNA-1249_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.6,2.884,1.726
miRNA-1249_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.6,47.953,45.603
miRNA-1249_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.6,18.424,16.396
miRNA-1249_3D_Structure_model1_ZINC000004051629_uff_E=148.04,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000004124645_uff_E=768.79,-6.6,32.448,30.617
miRNA-1249_3D_Structure_model1_ZINC000004124653_uff_E=603.51,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-6.6,4.784,2.219
miRNA-1249_3D_Structure_model1_ZINC000004206965_uff_E=333.92,-6.6,47.575,45.68
miRNA-1249_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-6.6,28.266,26.279
miRNA-1249_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-6.6,16.06,14.143
miRNA-1249_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-6.6,52.312,49.748
miRNA-1249_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-6.6,52.699,49.846
miRNA-1249_3D_Structure_model1_ZINC000004298478_uff_E=445.81,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000004476560_uff_E=302.92,-6.6,32.635,30.519
miRNA-1249_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.6,29.401,26.609
miRNA-1249_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.6,32.466,29.757
miRNA-1249_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.6,32.035,29.132
miRNA-1249_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.6,30.057,27.297
miRNA-1249_3D_Structure_model1_ZINC000004611494_uff_E=130.13,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.6,30.702,28.224
miRNA-1249_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.6,21.598,19.253
miRNA-1249_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.6,18.491,16.887
miRNA-1249_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.6,4.783,1.641
miRNA-1249_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.6,50.151,48.824
miRNA-1249_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.6,19.971,18.35
miRNA-1249_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000004954360_uff_E=452.33,-6.6,6.245,5.213
miRNA-1249_3D_Structure_model1_ZINC000004992763_uff_E=371.51,-6.6,5.959,4.619
miRNA-1249_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.6,54.821,53.932
miRNA-1249_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.6,48.984,47.255
miRNA-1249_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.6,17.256,15.613
miRNA-1249_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.6,33.49,30.997
miRNA-1249_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.6,47.865,45.781
miRNA-1249_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-6.6,48.808,47.461
miRNA-1249_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-6.6,29.777,28.254
miRNA-1249_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-6.6,49.608,48.237
miRNA-1249_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-6.6,16.006,14.897
miRNA-1249_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-6.6,63.757,61.914
miRNA-1249_3D_Structure_model1_ZINC000006921409_uff_E=561.94,-6.6,2.947,2.459
miRNA-1249_3D_Structure_model1_ZINC000006921409_uff_E=561.94,-6.6,18.596,16.036
miRNA-1249_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.6,48.391,46.99
miRNA-1249_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.6,2.996,2.61
miRNA-1249_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.6,17.391,15.7
miRNA-1249_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.6,31.155,28.96
miRNA-1249_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.6,32.604,31.362
miRNA-1249_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.6,33.13,31.837
miRNA-1249_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.6,21.763,20.15
miRNA-1249_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-6.6,33.781,31.727
miRNA-1249_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-6.6,32.283,30.222
miRNA-1249_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.6,4.929,1.959
miRNA-1249_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.6,47.167,45.254
miRNA-1249_3D_Structure_model1_ZINC000008914725_uff_E=374.35,-6.6,5.861,4.158
miRNA-1249_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-6.6,31.517,29.537
miRNA-1249_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-6.6,33.376,30.99
miRNA-1249_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-6.6,35.038,33.313
miRNA-1249_3D_Structure_model1_ZINC000011850592_uff_E=163.33,-6.6,30.623,28.179
miRNA-1249_3D_Structure_model1_ZINC000011850592_uff_E=163.33,-6.6,18.631,16.639
miRNA-1249_3D_Structure_model1_ZINC000011850592_uff_E=163.33,-6.6,16.728,13.689
miRNA-1249_3D_Structure_model1_ZINC000011919417_uff_E=198.02,-6.6,23.327,21.896
miRNA-1249_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-6.6,33.474,31.447
miRNA-1249_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-6.6,33.898,30.995
miRNA-1249_3D_Structure_model1_ZINC000012394588_uff_E=386.19,-6.6,14.707,12.88
miRNA-1249_3D_Structure_model1_ZINC000012396154_uff_E=741.69,-6.6,49.619,47.868
miRNA-1249_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.6,33.898,31.527
miRNA-1249_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.6,4.861,3.867
miRNA-1249_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.6,3.155,2.212
miRNA-1249_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-6.6,30.339,26.421
miRNA-1249_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-6.6,60.571,57.924
miRNA-1249_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-6.6,27.891,25.227
miRNA-1249_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.6,4.621,2.221
miRNA-1249_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.6,4.363,2.872
miRNA-1249_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.6,50.704,48.663
miRNA-1249_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.6,3.675,2.217
miRNA-1249_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-6.6,6.186,4.065
miRNA-1249_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-6.6,6.097,3.506
miRNA-1249_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.6,33.613,31.333
miRNA-1249_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.6,18.071,15.579
miRNA-1249_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.6,33.252,30.678
miRNA-1249_3D_Structure_model1_ZINC000013555032_uff_E=81.97,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000013659163_uff_E=151.71,-6.6,20.218,18.166
miRNA-1249_3D_Structure_model1_ZINC000013659163_uff_E=151.71,-6.6,18.006,16.006
miRNA-1249_3D_Structure_model1_ZINC000013659163_uff_E=151.71,-6.6,2.866,1.463
miRNA-1249_3D_Structure_model1_ZINC000013659163_uff_E=151.71,-6.6,47.914,46.031
miRNA-1249_3D_Structure_model1_ZINC000014248179_uff_E=107.20,-6.6,48.85,47.631
miRNA-1249_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-6.6,2.859,2.307
miRNA-1249_3D_Structure_model1_ZINC000015775024_uff_E=152.58,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000016283433_uff_E=390.12,-6.6,9.914,9.191
miRNA-1249_3D_Structure_model1_ZINC000019280331_uff_E=761.92,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000019280331_uff_E=761.92,-6.6,51.947,48.479
miRNA-1249_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-6.6,50.724,49.556
miRNA-1249_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-6.6,54.852,52.458
miRNA-1249_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-6.6,15.412,12.972
miRNA-1249_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-6.6,50.584,48.36
miRNA-1249_3D_Structure_model1_ZINC000019425591_uff_E=467.24,-6.6,4.682,3.335
miRNA-1249_3D_Structure_model1_ZINC000019425591_uff_E=467.24,-6.6,51.08,49.546
miRNA-1249_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.6,18.525,16.726
miRNA-1249_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.6,2.047,1.448
miRNA-1249_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.6,2.921,2.204
miRNA-1249_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.6,5.585,4.141
miRNA-1249_3D_Structure_model1_ZINC000019517335_uff_E=203.54,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000019583672_uff_E=705.55,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.6,4.415,2.878
miRNA-1249_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-6.6,14.338,11.472
miRNA-1249_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-6.6,49.508,47.88
miRNA-1249_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-6.6,48.73,46.212
miRNA-1249_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-6.6,48.038,45.2
miRNA-1249_3D_Structure_model1_ZINC000019944008_uff_E=331.97,-6.6,3.846,2.866
miRNA-1249_3D_Structure_model1_ZINC000019961083_uff_E=129.59,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000019961083_uff_E=129.59,-6.6,2.964,1.772
miRNA-1249_3D_Structure_model1_ZINC000020082504_uff_E=638.04,-6.6,4.203,2.694
miRNA-1249_3D_Structure_model1_ZINC000020082504_uff_E=638.04,-6.6,4.365,2.77
miRNA-1249_3D_Structure_model1_ZINC000020082506_uff_E=635.72,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000020082506_uff_E=635.72,-6.6,2.284,2.008
miRNA-1249_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-6.6,2.992,2.268
miRNA-1249_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-6.6,43.111,41.449
miRNA-1249_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-6.6,18.417,16.26
miRNA-1249_3D_Structure_model1_ZINC000020357860_uff_E=358.30,-6.6,50.368,49.492
miRNA-1249_3D_Structure_model1_ZINC000020446203_uff_E=339.90,-6.6,2.155,1.691
miRNA-1249_3D_Structure_model1_ZINC000020446203_uff_E=339.90,-6.6,4.954,2.428
miRNA-1249_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-6.6,7.041,4.98
miRNA-1249_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-6.6,32.77,31.95
miRNA-1249_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-6.6,18.658,16.853
miRNA-1249_3D_Structure_model1_ZINC000021782355_uff_E=191.70,-6.6,3.765,2.232
miRNA-1249_3D_Structure_model1_ZINC000021782355_uff_E=191.70,-6.6,4.731,3.188
miRNA-1249_3D_Structure_model1_ZINC000021983276_uff_E=1163.24,-6.6,49.792,47.707
miRNA-1249_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.6,49.26,47.427
miRNA-1249_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.6,4.416,1.981
miRNA-1249_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.6,50.579,48.776
miRNA-1249_3D_Structure_model1_ZINC000022165605_uff_E=224.87,-6.6,49.68,47.761
miRNA-1249_3D_Structure_model1_ZINC000022205650_uff_E=328.95,-6.6,49.86,48.087
miRNA-1249_3D_Structure_model1_ZINC000025578658_uff_E=129.07,-6.6,5.647,3.578
miRNA-1249_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.6,19.695,17.679
miRNA-1249_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.6,47.218,45.003
miRNA-1249_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.6,27.819,25.438
miRNA-1249_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-6.6,5.062,3.184
miRNA-1249_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-6.6,50.959,50.299
miRNA-1249_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-6.6,5.55,3.046
miRNA-1249_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-6.6,4.607,3.478
miRNA-1249_3D_Structure_model1_ZINC000034383907_uff_E=314.19,-6.6,3.832,2.895
miRNA-1249_3D_Structure_model1_ZINC000034480817_uff_E=204.64,-6.6,32.068,30.115
miRNA-1249_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-6.6,47.812,45.808
miRNA-1249_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-6.6,15.538,13.58
miRNA-1249_3D_Structure_model1_ZINC000034926112_uff_E=372.72,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.6,61.818,60.758
miRNA-1249_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.6,6.04,1.593
miRNA-1249_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-6.6,30.393,27.86
miRNA-1249_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-6.6,30.013,27.05
miRNA-1249_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-6.6,29.669,26.593
miRNA-1249_3D_Structure_model1_ZINC000035658841_uff_E=660.71,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-6.6,30.936,29.195
miRNA-1249_3D_Structure_model1_ZINC000036532777_uff_E=520.31,-6.6,5.057,3.534
miRNA-1249_3D_Structure_model1_ZINC000036610923_uff_E=380.51,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-6.6,36.599,34.319
miRNA-1249_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-6.6,5.841,3.439
miRNA-1249_3D_Structure_model1_ZINC000036747152_uff_E=162.77,-6.6,5.341,2.868
miRNA-1249_3D_Structure_model1_ZINC000036747153_uff_E=135.41,-6.6,47.896,46.004
miRNA-1249_3D_Structure_model1_ZINC000036747153_uff_E=135.41,-6.6,2.692,1.676
miRNA-1249_3D_Structure_model1_ZINC000037414557_uff_E=668.49,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000037414557_uff_E=668.49,-6.6,31.423,29.335
miRNA-1249_3D_Structure_model1_ZINC000037420956_uff_E=379.27,-6.6,49.461,47.612
miRNA-1249_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.6,50.982,47.482
miRNA-1249_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-6.6,49.764,46.939
miRNA-1249_3D_Structure_model1_ZINC000039135820_uff_E=138.70,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000039438675_uff_E=105.30,-6.6,6.071,4.014
miRNA-1249_3D_Structure_model1_ZINC000039438675_uff_E=105.30,-6.6,32.631,30.978
miRNA-1249_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.6,50.983,48.762
miRNA-1249_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.6,2.02,1.706
miRNA-1249_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.6,5.019,2.569
miRNA-1249_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.6,49.019,48.116
miRNA-1249_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.6,31.884,30.039
miRNA-1249_3D_Structure_model1_ZINC000040566696_uff_E=248.81,-6.6,50.703,49.016
miRNA-1249_3D_Structure_model1_ZINC000042538552_uff_E=455.31,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.6,35.367,33.707
miRNA-1249_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.6,49.604,48.194
miRNA-1249_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000050213590_uff_E=442.82,-6.6,19.635,19.039
miRNA-1249_3D_Structure_model1_ZINC000050213590_uff_E=442.82,-6.6,17.214,16.197
miRNA-1249_3D_Structure_model1_ZINC000050213593_uff_E=529.33,-6.6,14.848,13.73
miRNA-1249_3D_Structure_model1_ZINC000050213593_uff_E=529.33,-6.6,35.927,34.857
miRNA-1249_3D_Structure_model1_ZINC000050213593_uff_E=529.33,-6.6,6.335,1.932
miRNA-1249_3D_Structure_model1_ZINC000050213593_uff_E=529.33,-6.6,27.806,25.817
miRNA-1249_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-6.6,38.576,34.427
miRNA-1249_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-6.6,50.894,47.427
miRNA-1249_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-6.6,3.434,2.555
miRNA-1249_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.6,21.5,18.143
miRNA-1249_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.6,3.045,2.313
miRNA-1249_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.6,21.887,18.486
miRNA-1249_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.6,21.664,18.382
miRNA-1249_3D_Structure_model1_ZINC000054768660_uff_E=240.74,-6.6,30.996,27.138
miRNA-1249_3D_Structure_model1_ZINC000062134048_uff_E=1739.03,-6.6,5.152,3.47
miRNA-1249_3D_Structure_model1_ZINC000062134048_uff_E=1739.03,-6.6,17.052,15.139
miRNA-1249_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-6.6,3.349,2.919
miRNA-1249_3D_Structure_model1_ZINC000062913445_uff_E=258.45,-6.6,3.809,3.083
miRNA-1249_3D_Structure_model1_ZINC000062913446_uff_E=257.45,-6.6,18.266,15.071
miRNA-1249_3D_Structure_model1_ZINC000062913447_uff_E=283.30,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-6.6,17.154,14.872
miRNA-1249_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-6.6,39.082,36.213
miRNA-1249_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-6.6,24.567,21.329
miRNA-1249_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-6.6,33.897,31.584
miRNA-1249_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-6.6,53.411,50.101
miRNA-1249_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-6.6,5.969,2.581
miRNA-1249_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-6.6,4.336,3.096
miRNA-1249_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-6.6,4.818,3.317
miRNA-1249_3D_Structure_model1_ZINC000065398220_uff_E=368.93,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000065398221_uff_E=390.60,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000065406900_uff_E=553.74,-6.6,3.43,2.508
miRNA-1249_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-6.6,2.421,1.261
miRNA-1249_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-6.6,3.464,2.265
miRNA-1249_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-6.6,49.914,47.937
miRNA-1249_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-6.6,75.562,74.067
miRNA-1249_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-6.6,49.139,47.259
miRNA-1249_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-6.6,47.431,45.454
miRNA-1249_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-6.6,47.957,45.193
miRNA-1249_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-6.6,4.98,3.148
miRNA-1249_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-6.6,5.259,2.977
miRNA-1249_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-6.6,13.164,12.808
miRNA-1249_3D_Structure_model1_ZINC000072233386_uff_E=330.82,-6.6,49.111,48.548
miRNA-1249_3D_Structure_model1_ZINC000072416564_uff_E=279.41,-6.6,51.586,48.837
miRNA-1249_3D_Structure_model1_ZINC000072416564_uff_E=279.41,-6.6,3.342,2.567
miRNA-1249_3D_Structure_model1_ZINC000072416565_uff_E=279.39,-6.6,33.166,30.834
miRNA-1249_3D_Structure_model1_ZINC000072416565_uff_E=279.39,-6.6,2.834,2.041
miRNA-1249_3D_Structure_model1_ZINC000072416565_uff_E=279.39,-6.6,28.509,25.681
miRNA-1249_3D_Structure_model1_ZINC000075153165_uff_E=317.36,-6.6,3.766,3.009
miRNA-1249_3D_Structure_model1_ZINC000075153165_uff_E=317.36,-6.6,3.614,2.17
miRNA-1249_3D_Structure_model1_ZINC000078210694_uff_E=652.43,-6.6,30.885,28.839
miRNA-1249_3D_Structure_model1_ZINC000078210694_uff_E=652.43,-6.6,27.049,24.575
miRNA-1249_3D_Structure_model1_ZINC000083875211_uff_E=304.91,-6.6,4.36,2.299
miRNA-1249_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-6.6,49.251,47.782
miRNA-1249_3D_Structure_model1_ZINC000084063773_uff_E=1393.83,-6.6,9.563,6.478
miRNA-1249_3D_Structure_model1_ZINC000085231638_uff_E=269.81,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000086012758_uff_E=203.05,-6.6,49.883,47.322
miRNA-1249_3D_Structure_model1_ZINC000086012758_uff_E=203.05,-6.6,4.46,1.933
miRNA-1249_3D_Structure_model1_ZINC000086012758_uff_E=203.05,-6.6,31.518,29.416
miRNA-1249_3D_Structure_model1_ZINC000086012760_uff_E=203.49,-6.6,30.681,28.5
miRNA-1249_3D_Structure_model1_ZINC000086012760_uff_E=203.49,-6.6,49.522,46.982
miRNA-1249_3D_Structure_model1_ZINC000087208382_uff_E=260.78,-6.6,5.534,3.393
miRNA-1249_3D_Structure_model1_ZINC000087208382_uff_E=260.78,-6.6,30.992,29.058
miRNA-1249_3D_Structure_model1_ZINC000087208382_uff_E=260.78,-6.6,35.174,33.295
miRNA-1249_3D_Structure_model1_ZINC000087208386_uff_E=263.77,-6.6,0,0
miRNA-1249_3D_Structure_model1_ZINC000088373741_uff_E=269.55,-6.6,50.464,48.338
miRNA-1249_3D_Structure_model1_ZINC000088373741_uff_E=269.55,-6.6,5.212,1.985
miRNA-1249_3D_Structure_model1_ZINC000088373741_uff_E=269.55,-6.6,49.001,46.944
miRNA-1249_3D_Structure_model1_ZINC000088373744_uff_E=276.78,-6.6,49.618,47.097
miRNA-1249_3D_Structure_model1_ZINC000088373749_uff_E=269.99,-6.6,50.077,48.354
miRNA-1249_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-6.6,3.193,1.936
miRNA-1249_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-6.6,4.532,2.67
miRNA-1249_3D_Structure_model1_ZINC000088375335_uff_E=302.56,-6.6,1.934,1.714
miRNA-1249_3D_Structure_model1_ZINC000088375335_uff_E=302.56,-6.6,49.569,48.032
miRNA-1249_3D_Structure_model1_ZINC000088375335_uff_E=302.56,-6.6,52.221,50.86
miRNA-1249_3D_Structure_model1_ZINC000088375335_uff_E=302.56,-6.6,50.8,49.492
miRNA-1249_3D_Structure_model1_ZINC000088375338_uff_E=302.03,-6.6,3.695,2.137
miRNA-1249_3D_Structure_model1_ZINC000088375338_uff_E=302.03,-6.6,50.38,48.629
miRNA-1249_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.6,17.513,16.002
miRNA-1249_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.6,15.962,12.496
miRNA-1249_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-6.6,38.422,35.296
miRNA-1249_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-6.6,17.128,14.168
