Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-126_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-6.1,33.28,31.572
miRNA-126_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-6.1,3.477,2.521
miRNA-126_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-6.1,76.574,73.428
miRNA-126_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-6.1,54.414,52.061
miRNA-126_3D_Structure_model1_ZINC000000405389_uff_E=172.45,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000000407746_uff_E=238.74,-6.1,20.939,19.455
miRNA-126_3D_Structure_model1_ZINC000000407746_uff_E=238.74,-6.1,45.779,43.074
miRNA-126_3D_Structure_model1_ZINC000000407746_uff_E=238.74,-6.1,19.467,18.073
miRNA-126_3D_Structure_model1_ZINC000000407746_uff_E=238.74,-6.1,36.424,34.443
miRNA-126_3D_Structure_model1_ZINC000000984850_uff_E=91.27,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000001023501_uff_E=298.07,-6.1,55.265,53.322
miRNA-126_3D_Structure_model1_ZINC000001044169_uff_E=112.87,-6.1,44.383,42.26
miRNA-126_3D_Structure_model1_ZINC000001044169_uff_E=112.87,-6.1,78.929,77.257
miRNA-126_3D_Structure_model1_ZINC000001191358_uff_E=190.49,-6.1,24.936,22.589
miRNA-126_3D_Structure_model1_ZINC000001191358_uff_E=190.49,-6.1,79.444,77.002
miRNA-126_3D_Structure_model1_ZINC000001383620_uff_E=171.36,-6.1,5.405,3.192
miRNA-126_3D_Structure_model1_ZINC000001383620_uff_E=171.36,-6.1,32.215,30.44
miRNA-126_3D_Structure_model1_ZINC000001383620_uff_E=171.36,-6.1,5.307,3.077
miRNA-126_3D_Structure_model1_ZINC000001417063_uff_E=326.80,-6.1,27.186,25.861
miRNA-126_3D_Structure_model1_ZINC000001417063_uff_E=326.80,-6.1,27.463,26.202
miRNA-126_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-6.1,19.484,18.05
miRNA-126_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-6.1,54.948,54.053
miRNA-126_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-6.1,57.21,56.292
miRNA-126_3D_Structure_model1_ZINC000001704749_uff_E=165.21,-6.1,56.098,53.762
miRNA-126_3D_Structure_model1_ZINC000001704749_uff_E=165.21,-6.1,56.019,53.81
miRNA-126_3D_Structure_model1_ZINC000001873108_uff_E=97.13,-6.1,78.261,75.97
miRNA-126_3D_Structure_model1_ZINC000002040273_uff_E=117.68,-6.1,82.727,81.21
miRNA-126_3D_Structure_model1_ZINC000002040273_uff_E=117.68,-6.1,79.532,77.583
miRNA-126_3D_Structure_model1_ZINC000002169124_uff_E=961.50,-6.1,33.827,32.408
miRNA-126_3D_Structure_model1_ZINC000002169124_uff_E=961.50,-6.1,81.658,80.576
miRNA-126_3D_Structure_model1_ZINC000002169124_uff_E=961.50,-6.1,68.303,67.184
miRNA-126_3D_Structure_model1_ZINC000002233423_uff_E=638.66,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000002233423_uff_E=638.66,-6.1,77.891,76.344
miRNA-126_3D_Structure_model1_ZINC000002461422_uff_E=123.02,-6.1,3.124,1.816
miRNA-126_3D_Structure_model1_ZINC000002473620_uff_E=116.22,-6.1,2.045,1.288
miRNA-126_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-6.1,26.018,24.671
miRNA-126_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-6.1,78.77,76.381
miRNA-126_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-6.1,53.148,50.926
miRNA-126_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-6.1,31.301,29.001
miRNA-126_3D_Structure_model1_ZINC000002533914_uff_E=130.14,-6.1,34.95,33.847
miRNA-126_3D_Structure_model1_ZINC000002533914_uff_E=130.14,-6.1,34.655,33.095
miRNA-126_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-6.1,15.603,14.842
miRNA-126_3D_Structure_model1_ZINC000002551345_uff_E=279.02,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000002554723_uff_E=689.48,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000003086243_uff_E=495.86,-6.1,54.558,53.214
miRNA-126_3D_Structure_model1_ZINC000003086243_uff_E=495.86,-6.1,56.336,55.231
miRNA-126_3D_Structure_model1_ZINC000003110006_uff_E=171.97,-6.1,2.796,0.362
miRNA-126_3D_Structure_model1_ZINC000003148796_uff_E=866.32,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-6.1,51.556,49.414
miRNA-126_3D_Structure_model1_ZINC000003832517_uff_E=135.16,-6.1,53.802,50.818
miRNA-126_3D_Structure_model1_ZINC000003832517_uff_E=135.16,-6.1,8.524,4.874
miRNA-126_3D_Structure_model1_ZINC000003832517_uff_E=135.16,-6.1,30.711,28.1
miRNA-126_3D_Structure_model1_ZINC000003832517_uff_E=135.16,-6.1,16.876,15.879
miRNA-126_3D_Structure_model1_ZINC000003832517_uff_E=135.16,-6.1,85.787,83.985
miRNA-126_3D_Structure_model1_ZINC000003844355_uff_E=148.48,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000003844356_uff_E=204.24,-6.1,4.903,2.119
miRNA-126_3D_Structure_model1_ZINC000003844356_uff_E=204.24,-6.1,52.919,50.931
miRNA-126_3D_Structure_model1_ZINC000003883208_uff_E=414.19,-6.1,2.018,1.672
miRNA-126_3D_Structure_model1_ZINC000003887395_uff_E=421.24,-6.1,82.869,81.546
miRNA-126_3D_Structure_model1_ZINC000004029390_uff_E=867.42,-6.1,15.575,14.144
miRNA-126_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.1,53.091,51.008
miRNA-126_3D_Structure_model1_ZINC000004051629_uff_E=148.04,-6.1,84.256,81.341
miRNA-126_3D_Structure_model1_ZINC000004051629_uff_E=148.04,-6.1,50.206,45.755
miRNA-126_3D_Structure_model1_ZINC000004051629_uff_E=148.04,-6.1,8.81,2.481
miRNA-126_3D_Structure_model1_ZINC000004124645_uff_E=768.79,-6.1,54.932,53.653
miRNA-126_3D_Structure_model1_ZINC000004124645_uff_E=768.79,-6.1,2.684,1.877
miRNA-126_3D_Structure_model1_ZINC000004124645_uff_E=768.79,-6.1,53.855,52.045
miRNA-126_3D_Structure_model1_ZINC000004124645_uff_E=768.79,-6.1,82.971,80.831
miRNA-126_3D_Structure_model1_ZINC000004124653_uff_E=603.51,-6.1,14.751,12.855
miRNA-126_3D_Structure_model1_ZINC000004124653_uff_E=603.51,-6.1,19.452,17.996
miRNA-126_3D_Structure_model1_ZINC000004124653_uff_E=603.51,-6.1,2.988,1.907
miRNA-126_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-6.1,31.222,27.478
miRNA-126_3D_Structure_model1_ZINC000004223091_uff_E=110.81,-6.1,55.757,54.447
miRNA-126_3D_Structure_model1_ZINC000004223091_uff_E=110.81,-6.1,55.324,54.004
miRNA-126_3D_Structure_model1_ZINC000004264671_uff_E=190.30,-6.1,73.43,70.993
miRNA-126_3D_Structure_model1_ZINC000004298478_uff_E=445.81,-6.1,2.22,1.556
miRNA-126_3D_Structure_model1_ZINC000004298478_uff_E=445.81,-6.1,4.843,2.117
miRNA-126_3D_Structure_model1_ZINC000004298586_uff_E=79.09,-6.1,4.33,2.66
miRNA-126_3D_Structure_model1_ZINC000004471901_uff_E=179.12,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000004476560_uff_E=302.92,-6.1,2.146,1.378
miRNA-126_3D_Structure_model1_ZINC000004476560_uff_E=302.92,-6.1,14.299,13.236
miRNA-126_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.1,27.161,25.651
miRNA-126_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.1,60.404,58.372
miRNA-126_3D_Structure_model1_ZINC000004554513_uff_E=1028.10,-6.1,3.966,2.788
miRNA-126_3D_Structure_model1_ZINC000004554513_uff_E=1028.10,-6.1,57.53,55.668
miRNA-126_3D_Structure_model1_ZINC000004554513_uff_E=1028.10,-6.1,36.221,34.503
miRNA-126_3D_Structure_model1_ZINC000004575280_uff_E=212.20,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000004575280_uff_E=212.20,-6.1,55.05,53.493
miRNA-126_3D_Structure_model1_ZINC000004611494_uff_E=130.13,-6.1,54.642,52.577
miRNA-126_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-6.1,70.844,70.067
miRNA-126_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-6.1,70.367,69.257
miRNA-126_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.1,57.616,55.791
miRNA-126_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.1,27.652,25.783
miRNA-126_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.1,22.519,19.738
miRNA-126_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.1,21.896,19.054
miRNA-126_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-6.1,5.278,3.289
miRNA-126_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-6.1,48.218,45.964
miRNA-126_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-6.1,56.954,55.693
miRNA-126_3D_Structure_model1_ZINC000004954360_uff_E=452.33,-6.1,22.693,21.698
miRNA-126_3D_Structure_model1_ZINC000005555515_uff_E=516.55,-6.1,55.668,53.767
miRNA-126_3D_Structure_model1_ZINC000005700396_uff_E=358.13,-6.1,53.606,52.335
miRNA-126_3D_Structure_model1_ZINC000005789479_uff_E=97.34,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000005789479_uff_E=97.34,-6.1,5.486,3.194
miRNA-126_3D_Structure_model1_ZINC000006751092_uff_E=302.62,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000006921409_uff_E=561.94,-6.1,53.183,51.785
miRNA-126_3D_Structure_model1_ZINC000006921409_uff_E=561.94,-6.1,68.174,65.619
miRNA-126_3D_Structure_model1_ZINC000006921409_uff_E=561.94,-6.1,2.605,1.775
miRNA-126_3D_Structure_model1_ZINC000006921409_uff_E=561.94,-6.1,55.228,52.806
miRNA-126_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.1,67.732,65.881
miRNA-126_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-6.1,36.261,35.123
miRNA-126_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-6.1,31.939,31.035
miRNA-126_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-6.1,33.023,31.674
miRNA-126_3D_Structure_model1_ZINC000008653863_uff_E=83.93,-6.1,52.941,50.873
miRNA-126_3D_Structure_model1_ZINC000008653863_uff_E=83.93,-6.1,18.972,16.809
miRNA-126_3D_Structure_model1_ZINC000008653863_uff_E=83.93,-6.1,6.257,2.879
miRNA-126_3D_Structure_model1_ZINC000008653863_uff_E=83.93,-6.1,54.091,51.771
miRNA-126_3D_Structure_model1_ZINC000008731896_uff_E=630.11,-6.1,80.248,78.884
miRNA-126_3D_Structure_model1_ZINC000008731896_uff_E=630.11,-6.1,6.046,2.573
miRNA-126_3D_Structure_model1_ZINC000008914725_uff_E=374.35,-6.1,4.595,1.857
miRNA-126_3D_Structure_model1_ZINC000008914725_uff_E=374.35,-6.1,26.575,24.29
miRNA-126_3D_Structure_model1_ZINC000009428918_uff_E=136.70,-6.1,13.773,11.289
miRNA-126_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-6.1,83.885,82.996
miRNA-126_3D_Structure_model1_ZINC000011764898_uff_E=277.23,-6.1,56.455,54.385
miRNA-126_3D_Structure_model1_ZINC000011764898_uff_E=277.23,-6.1,3.755,2.821
miRNA-126_3D_Structure_model1_ZINC000011919417_uff_E=198.02,-6.1,50.905,49.336
miRNA-126_3D_Structure_model1_ZINC000011919417_uff_E=198.02,-6.1,39.662,37.786
miRNA-126_3D_Structure_model1_ZINC000011919417_uff_E=198.02,-6.1,56.553,54.708
miRNA-126_3D_Structure_model1_ZINC000011920449_uff_E=363.80,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000012394588_uff_E=386.19,-6.1,3.212,2.245
miRNA-126_3D_Structure_model1_ZINC000012397813_uff_E=433.10,-6.1,4.157,3.22
miRNA-126_3D_Structure_model1_ZINC000012397819_uff_E=436.69,-6.1,20.822,19.652
miRNA-126_3D_Structure_model1_ZINC000012397819_uff_E=436.69,-6.1,2.83,2.092
miRNA-126_3D_Structure_model1_ZINC000012398436_uff_E=800.71,-6.1,3.478,1.789
miRNA-126_3D_Structure_model1_ZINC000012398436_uff_E=800.71,-6.1,3.339,2.617
miRNA-126_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-6.1,51.966,51.016
miRNA-126_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-6.1,34.501,33.172
miRNA-126_3D_Structure_model1_ZINC000012505227_uff_E=468.64,-6.1,80.793,80.206
miRNA-126_3D_Structure_model1_ZINC000012505227_uff_E=468.64,-6.1,80.448,79.157
miRNA-126_3D_Structure_model1_ZINC000012505227_uff_E=468.64,-6.1,80.195,78.639
miRNA-126_3D_Structure_model1_ZINC000012760855_uff_E=358.28,-6.1,68.264,66.707
miRNA-126_3D_Structure_model1_ZINC000012778469_uff_E=362.79,-6.1,4.955,2.93
miRNA-126_3D_Structure_model1_ZINC000012778469_uff_E=362.79,-6.1,2.069,1.803
miRNA-126_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.1,3.784,2.332
miRNA-126_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.1,52.024,50.518
miRNA-126_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.1,4.323,2.1
miRNA-126_3D_Structure_model1_ZINC000013517623_uff_E=362.99,-6.1,5.614,3.384
miRNA-126_3D_Structure_model1_ZINC000013517623_uff_E=362.99,-6.1,48.326,46.59
miRNA-126_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.1,33.121,31.099
miRNA-126_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.1,54.373,52.513
miRNA-126_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.1,53.538,51.572
miRNA-126_3D_Structure_model1_ZINC000013555032_uff_E=81.97,-6.1,5.526,2.821
miRNA-126_3D_Structure_model1_ZINC000013555032_uff_E=81.97,-6.1,20.735,18.883
miRNA-126_3D_Structure_model1_ZINC000013555032_uff_E=81.97,-6.1,5.664,1.948
miRNA-126_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-6.1,52.33,51.115
miRNA-126_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-6.1,12.618,11.219
miRNA-126_3D_Structure_model1_ZINC000013659163_uff_E=151.71,-6.1,52.541,50.858
miRNA-126_3D_Structure_model1_ZINC000013659163_uff_E=151.71,-6.1,33.919,32.1
miRNA-126_3D_Structure_model1_ZINC000013659163_uff_E=151.71,-6.1,3.347,2.413
miRNA-126_3D_Structure_model1_ZINC000014248179_uff_E=107.20,-6.1,19.077,17.88
miRNA-126_3D_Structure_model1_ZINC000014248179_uff_E=107.20,-6.1,3.98,3.319
miRNA-126_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-6.1,12.802,11.251
miRNA-126_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-6.1,12.215,11.261
miRNA-126_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-6.1,67.149,65.8
miRNA-126_3D_Structure_model1_ZINC000015775022_uff_E=151.29,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000015828482_uff_E=377.97,-6.1,24.945,21.428
miRNA-126_3D_Structure_model1_ZINC000015828482_uff_E=377.97,-6.1,24.751,21.216
miRNA-126_3D_Structure_model1_ZINC000017110030_uff_E=129.60,-6.1,55.044,54.125
miRNA-126_3D_Structure_model1_ZINC000017110030_uff_E=129.60,-6.1,53.489,52.498
miRNA-126_3D_Structure_model1_ZINC000018152563_uff_E=86.07,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000019280331_uff_E=761.92,-6.1,3.337,2.124
miRNA-126_3D_Structure_model1_ZINC000019280331_uff_E=761.92,-6.1,1.825,1.61
miRNA-126_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-6.1,2.914,2.259
miRNA-126_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-6.1,58.201,56.402
miRNA-126_3D_Structure_model1_ZINC000019504857_uff_E=661.93,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000019504857_uff_E=661.93,-6.1,2.096,1.764
miRNA-126_3D_Structure_model1_ZINC000019517335_uff_E=203.54,-6.1,27.925,24.345
miRNA-126_3D_Structure_model1_ZINC000019517335_uff_E=203.54,-6.1,27.962,26.756
miRNA-126_3D_Structure_model1_ZINC000019517335_uff_E=203.54,-6.1,50.653,48.344
miRNA-126_3D_Structure_model1_ZINC000019517337_uff_E=197.04,-6.1,77.551,75.418
miRNA-126_3D_Structure_model1_ZINC000019517337_uff_E=197.04,-6.1,78.045,75.467
miRNA-126_3D_Structure_model1_ZINC000019517337_uff_E=197.04,-6.1,68.295,66.593
miRNA-126_3D_Structure_model1_ZINC000019685926_uff_E=137.41,-6.1,55.168,52.247
miRNA-126_3D_Structure_model1_ZINC000019685926_uff_E=137.41,-6.1,4.378,2.811
miRNA-126_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.1,6.128,5.174
miRNA-126_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.1,54.008,52.019
miRNA-126_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.1,56.873,54.834
miRNA-126_3D_Structure_model1_ZINC000019944008_uff_E=331.97,-6.1,56.907,55.046
miRNA-126_3D_Structure_model1_ZINC000019961083_uff_E=129.59,-6.1,5.263,3.841
miRNA-126_3D_Structure_model1_ZINC000020082504_uff_E=638.04,-6.1,4.767,2.82
miRNA-126_3D_Structure_model1_ZINC000020082506_uff_E=635.72,-6.1,4.871,3.352
miRNA-126_3D_Structure_model1_ZINC000020185114_uff_E=203.12,-6.1,55.319,54.22
miRNA-126_3D_Structure_model1_ZINC000020185114_uff_E=203.12,-6.1,78.667,77.68
miRNA-126_3D_Structure_model1_ZINC000020185114_uff_E=203.12,-6.1,54.248,53.165
miRNA-126_3D_Structure_model1_ZINC000020204856_uff_E=374.70,-6.1,54.301,52.938
miRNA-126_3D_Structure_model1_ZINC000020204856_uff_E=374.70,-6.1,27.827,24.99
miRNA-126_3D_Structure_model1_ZINC000020254804_uff_E=702.78,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000020254804_uff_E=702.78,-6.1,51.792,50.715
miRNA-126_3D_Structure_model1_ZINC000020258699_uff_E=295.27,-6.1,45.489,42.146
miRNA-126_3D_Structure_model1_ZINC000020258699_uff_E=295.27,-6.1,30.614,27.748
miRNA-126_3D_Structure_model1_ZINC000020322864_uff_E=426.44,-6.1,53.008,50.83
miRNA-126_3D_Structure_model1_ZINC000020357860_uff_E=358.30,-6.1,2.641,1.935
miRNA-126_3D_Structure_model1_ZINC000020357860_uff_E=358.30,-6.1,54.971,53.341
miRNA-126_3D_Structure_model1_ZINC000020357860_uff_E=358.30,-6.1,4.096,2.321
miRNA-126_3D_Structure_model1_ZINC000020357860_uff_E=358.30,-6.1,53.444,51.822
miRNA-126_3D_Structure_model1_ZINC000020357862_uff_E=310.99,-6.1,54.635,52.681
miRNA-126_3D_Structure_model1_ZINC000020357862_uff_E=310.99,-6.1,32.792,31.435
miRNA-126_3D_Structure_model1_ZINC000020357873_uff_E=299.37,-6.1,54.595,53.658
miRNA-126_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-6.1,19.65,17.704
miRNA-126_3D_Structure_model1_ZINC000021983276_uff_E=1163.24,-6.1,4.163,3.261
miRNA-126_3D_Structure_model1_ZINC000021983276_uff_E=1163.24,-6.1,52.575,50.524
miRNA-126_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.1,54.159,52.182
miRNA-126_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.1,4.086,2.131
miRNA-126_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.1,4.491,2.63
miRNA-126_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.1,54.36,52.744
miRNA-126_3D_Structure_model1_ZINC000022159523_uff_E=678.32,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000022165608_uff_E=320.77,-6.1,32.795,31.499
miRNA-126_3D_Structure_model1_ZINC000022205650_uff_E=328.95,-6.1,11.895,10.583
miRNA-126_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-6.1,4.313,3.697
miRNA-126_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-6.1,78.564,76.572
miRNA-126_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-6.1,36.029,33.822
miRNA-126_3D_Structure_model1_ZINC000034926111_uff_E=333.78,-6.1,35.234,33.912
miRNA-126_3D_Structure_model1_ZINC000034926112_uff_E=372.72,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000035605758_uff_E=202.02,-6.1,52.951,51.649
miRNA-126_3D_Structure_model1_ZINC000035605758_uff_E=202.02,-6.1,30.847,28.987
miRNA-126_3D_Structure_model1_ZINC000035658841_uff_E=660.71,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000036532777_uff_E=520.31,-6.1,57.801,56.529
miRNA-126_3D_Structure_model1_ZINC000036532777_uff_E=520.31,-6.1,15.769,13.453
miRNA-126_3D_Structure_model1_ZINC000036532777_uff_E=520.31,-6.1,12.54,10.763
miRNA-126_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-6.1,26.755,25.078
miRNA-126_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-6.1,45.353,43.571
miRNA-126_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-6.1,43.438,40.951
miRNA-126_3D_Structure_model1_ZINC000036747152_uff_E=162.77,-6.1,4.833,2.34
miRNA-126_3D_Structure_model1_ZINC000036747152_uff_E=162.77,-6.1,53.477,51.689
miRNA-126_3D_Structure_model1_ZINC000036747152_uff_E=162.77,-6.1,68.764,66.748
miRNA-126_3D_Structure_model1_ZINC000036983366_uff_E=701.56,-6.1,5.473,3.287
miRNA-126_3D_Structure_model1_ZINC000036983366_uff_E=701.56,-6.1,55.862,53.027
miRNA-126_3D_Structure_model1_ZINC000036983366_uff_E=701.56,-6.1,3.091,2.653
miRNA-126_3D_Structure_model1_ZINC000037358545_uff_E=373.53,-6.1,2.533,1.923
miRNA-126_3D_Structure_model1_ZINC000037374130_uff_E=178.00,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000037374130_uff_E=178.00,-6.1,3.155,2.086
miRNA-126_3D_Structure_model1_ZINC000037433960_uff_E=232.88,-6.1,86.821,84.26
miRNA-126_3D_Structure_model1_ZINC000037433961_uff_E=248.91,-6.1,3.982,2.314
miRNA-126_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.1,12.916,8.503
miRNA-126_3D_Structure_model1_ZINC000037437134_uff_E=185.82,-6.1,6.044,2.719
miRNA-126_3D_Structure_model1_ZINC000037437134_uff_E=185.82,-6.1,57.676,55.191
miRNA-126_3D_Structure_model1_ZINC000037456880_uff_E=1484.87,-6.1,29.806,27.835
miRNA-126_3D_Structure_model1_ZINC000037456880_uff_E=1484.87,-6.1,26.273,23.781
miRNA-126_3D_Structure_model1_ZINC000037456880_uff_E=1484.87,-6.1,28.131,26.366
miRNA-126_3D_Structure_model1_ZINC000037456881_uff_E=1482.85,-6.1,80.464,77.312
miRNA-126_3D_Structure_model1_ZINC000037456881_uff_E=1482.85,-6.1,82.849,79.716
miRNA-126_3D_Structure_model1_ZINC000037456881_uff_E=1482.85,-6.1,5.812,1.766
miRNA-126_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-6.1,53.209,51.679
miRNA-126_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-6.1,33.204,31.249
miRNA-126_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-6.1,53.61,51.401
miRNA-126_3D_Structure_model1_ZINC000037655531_uff_E=591.40,-6.1,56.834,54.58
miRNA-126_3D_Structure_model1_ZINC000037655543_uff_E=594.41,-6.1,79.885,78.875
miRNA-126_3D_Structure_model1_ZINC000039121203_uff_E=79.08,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000039135820_uff_E=138.70,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000039135820_uff_E=138.70,-6.1,43.286,40.796
miRNA-126_3D_Structure_model1_ZINC000039438675_uff_E=105.30,-6.1,5.836,3.401
miRNA-126_3D_Structure_model1_ZINC000039438675_uff_E=105.30,-6.1,56.202,54.668
miRNA-126_3D_Structure_model1_ZINC000040385796_uff_E=256.40,-6.1,31.436,29.289
miRNA-126_3D_Structure_model1_ZINC000040542857_uff_E=710.07,-6.1,55.104,53.658
miRNA-126_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.1,54.045,52.757
miRNA-126_3D_Structure_model1_ZINC000042538552_uff_E=455.31,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000042538552_uff_E=455.31,-6.1,5.764,4.181
miRNA-126_3D_Structure_model1_ZINC000042538552_uff_E=455.31,-6.1,25.468,23.059
miRNA-126_3D_Structure_model1_ZINC000042699872_uff_E=229.49,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000042699878_uff_E=245.91,-6.1,49.337,46.263
miRNA-126_3D_Structure_model1_ZINC000043700678_uff_E=417.44,-6.1,11.322,9.598
miRNA-126_3D_Structure_model1_ZINC000043700678_uff_E=417.44,-6.1,35.087,33.64
miRNA-126_3D_Structure_model1_ZINC000043700678_uff_E=417.44,-6.1,36.324,35.292
miRNA-126_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.1,67.791,66.159
miRNA-126_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.1,37.029,35.779
miRNA-126_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.1,22.35,21.237
miRNA-126_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.1,47.896,45.218
miRNA-126_3D_Structure_model1_ZINC000044907743_uff_E=1440.94,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-6.1,81.432,80.767
miRNA-126_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-6.1,25.066,22.623
miRNA-126_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-6.1,24.7,22.241
miRNA-126_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-6.1,26.517,23.645
miRNA-126_3D_Structure_model1_ZINC000050213590_uff_E=442.82,-6.1,2.204,1.999
miRNA-126_3D_Structure_model1_ZINC000050213590_uff_E=442.82,-6.1,6.285,4.052
miRNA-126_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-6.1,6.367,4.18
miRNA-126_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-6.1,10.622,5.712
miRNA-126_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-6.1,12.812,11.836
miRNA-126_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-6.1,2.679,1.871
miRNA-126_3D_Structure_model1_ZINC000054768639_uff_E=238.43,-6.1,0,0
miRNA-126_3D_Structure_model1_ZINC000054768658_uff_E=236.36,-6.1,16.154,11.517
miRNA-126_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.1,8.652,5.693
miRNA-126_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.1,21.206,19.527
miRNA-126_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.1,21.992,20.714
