Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-203_3D_Structure_model1_ZINC000101168853_uff_E=348.11,-7.3,2.796,2.156
miRNA-203_3D_Structure_model1_ZINC000101168853_uff_E=348.11,-7.3,4.061,3.289
miRNA-203_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-7.3,7.633,4.808
miRNA-203_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-7.3,17.711,16.156
miRNA-203_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-7.3,4.495,2.445
miRNA-203_3D_Structure_model1_ZINC000169676389_uff_E=458.66,-7.3,2.723,1.516
miRNA-203_3D_Structure_model1_ZINC000217474649_uff_E=376.79,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000237912763_uff_E=279.00,-7.3,18.153,16.512
miRNA-203_3D_Structure_model1_ZINC000237912763_uff_E=279.00,-7.3,14.875,13.3
miRNA-203_3D_Structure_model1_ZINC000241160516_uff_E=402.88,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000241160516_uff_E=402.88,-7.3,11.246,9.439
miRNA-203_3D_Structure_model1_ZINC000250556820_uff_E=1409.90,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000252493900_uff_E=112.08,-7.3,15.177,13.168
miRNA-203_3D_Structure_model1_ZINC000252493900_uff_E=112.08,-7.3,14.21,11.874
miRNA-203_3D_Structure_model1_ZINC000262187137_uff_E=447.15,-7.3,5.398,2.571
miRNA-203_3D_Structure_model1_ZINC000262187141_uff_E=447.85,-7.3,5.121,2.245
miRNA-203_3D_Structure_model1_ZINC000262973870_uff_E=405.43,-7.3,6.192,5.365
miRNA-203_3D_Structure_model1_ZINC000262973870_uff_E=405.43,-7.3,1.945,1.524
miRNA-203_3D_Structure_model1_ZINC000263229402_uff_E=192.72,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000263229402_uff_E=192.72,-7.3,2.43,1.997
miRNA-203_3D_Structure_model1_ZINC000263618848_uff_E=343.03,-7.3,10.977,10.115
miRNA-203_3D_Structure_model1_ZINC000263618848_uff_E=343.03,-7.3,14.151,10.499
miRNA-203_3D_Structure_model1_ZINC000367929583_uff_E=417.48,-7.3,5.589,2.812
miRNA-203_3D_Structure_model1_ZINC000367929583_uff_E=417.48,-7.3,12.43,10.853
miRNA-203_3D_Structure_model1_ZINC000367929583_uff_E=417.48,-7.3,5.903,2.28
miRNA-203_3D_Structure_model1_ZINC000408518576_uff_E=555.99,-7.3,18.898,16.45
miRNA-203_3D_Structure_model1_ZINC000426415395_uff_E=396.29,-7.3,5.699,4.026
miRNA-203_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-7.3,13.044,10.963
miRNA-203_3D_Structure_model1_ZINC000584895208_uff_E=529.63,-7.3,36.166,33.16
miRNA-203_3D_Structure_model1_ZINC000584895208_uff_E=529.63,-7.3,36.527,33.097
miRNA-203_3D_Structure_model1_ZINC000585092251_uff_E=516.05,-7.3,9.543,6.59
miRNA-203_3D_Structure_model1_ZINC000685939371_uff_E=750.57,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000685939371_uff_E=750.57,-7.3,14.252,12.514
miRNA-203_3D_Structure_model1_ZINC000685939372_uff_E=746.04,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000685939372_uff_E=746.04,-7.3,14.072,11.702
miRNA-203_3D_Structure_model1_ZINC000725256334_uff_E=272.47,-7.3,0,0
miRNA-203_3D_Structure_model1_ZINC000725345436_uff_E=713.68,-7.3,13.19,10.447
miRNA-203_3D_Structure_model1_ZINC000725345436_uff_E=713.68,-7.3,12.682,10.311
miRNA-203_3D_Structure_model1_ZINC000725345436_uff_E=713.68,-7.3,6.301,2.769
miRNA-203_3D_Structure_model1_ZINC000725345437_uff_E=718.99,-7.3,2.76,1.635
miRNA-203_3D_Structure_model1_ZINC000725345437_uff_E=718.99,-7.3,5.183,3.682
miRNA-203_3D_Structure_model1_ZINC000952981663_uff_E=437.94,-7.3,4.784,3.403
miRNA-203_3D_Structure_model1_ZINC000952981663_uff_E=437.94,-7.3,1.976,1.25
miRNA-203_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-7.2,10.277,8.092
miRNA-203_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-7.2,12.711,10.805
miRNA-203_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-7.2,5.139,2.31
miRNA-203_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-7.2,16.747,14.633
miRNA-203_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-7.2,11.91,10.373
miRNA-203_3D_Structure_model1_ZINC000000039857_uff_E=352.48,-7.2,2.995,2.359
miRNA-203_3D_Structure_model1_ZINC000000039857_uff_E=352.48,-7.2,15.459,12.783
miRNA-203_3D_Structure_model1_ZINC000000053391_uff_E=885.48,-7.2,15.345,13.327
miRNA-203_3D_Structure_model1_ZINC000000053391_uff_E=885.48,-7.2,4.865,2.883
miRNA-203_3D_Structure_model1_ZINC000000053391_uff_E=885.48,-7.2,5.888,2.606
miRNA-203_3D_Structure_model1_ZINC000000053392_uff_E=345.26,-7.2,5.739,2.139
miRNA-203_3D_Structure_model1_ZINC000000166255_uff_E=411.62,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000000203988_uff_E=337.31,-7.2,12.31,10.682
miRNA-203_3D_Structure_model1_ZINC000000203988_uff_E=337.31,-7.2,21.281,18.987
miRNA-203_3D_Structure_model1_ZINC000000236718_uff_E=481.52,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000000248558_uff_E=331.24,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000000248558_uff_E=331.24,-7.2,4.574,2.918
miRNA-203_3D_Structure_model1_ZINC000000248558_uff_E=331.24,-7.2,4.988,2.922
miRNA-203_3D_Structure_model1_ZINC000000264926_uff_E=335.12,-7.2,3.199,2.529
miRNA-203_3D_Structure_model1_ZINC000000264926_uff_E=335.12,-7.2,2.93,1.863
miRNA-203_3D_Structure_model1_ZINC000000299184_uff_E=596.58,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000000336994_uff_E=1447.66,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-7.2,4.565,2.948
miRNA-203_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-7.2,14.692,12.765
miRNA-203_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000000394133_uff_E=502.90,-7.2,4.959,3.478
miRNA-203_3D_Structure_model1_ZINC000000394133_uff_E=502.90,-7.2,4.978,3.712
miRNA-203_3D_Structure_model1_ZINC000000808044_uff_E=212.13,-7.2,5.143,2.95
miRNA-203_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-7.2,12.524,11.662
miRNA-203_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-7.2,4.31,3.456
miRNA-203_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-7.2,3.199,2.564
miRNA-203_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-7.2,2.957,2.638
miRNA-203_3D_Structure_model1_ZINC000000967415_uff_E=628.17,-7.2,13.891,12.835
miRNA-203_3D_Structure_model1_ZINC000001023501_uff_E=298.07,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000001424246_uff_E=405.37,-7.2,17.551,15.693
miRNA-203_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-7.2,14.896,13.384
miRNA-203_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-7.2,14.274,13.499
miRNA-203_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-7.2,14.475,13.339
miRNA-203_3D_Structure_model1_ZINC000001536869_uff_E=324.19,-7.2,13.699,10.944
miRNA-203_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-7.2,12.148,11.07
miRNA-203_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-7.2,13.249,11.994
miRNA-203_3D_Structure_model1_ZINC000001704749_uff_E=165.21,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000001704749_uff_E=165.21,-7.2,5.113,2.409
miRNA-203_3D_Structure_model1_ZINC000001704749_uff_E=165.21,-7.2,5.04,2.556
miRNA-203_3D_Structure_model1_ZINC000001762468_uff_E=196.94,-7.2,14.134,12.069
miRNA-203_3D_Structure_model1_ZINC000001926621_uff_E=196.26,-7.2,5.686,3.492
miRNA-203_3D_Structure_model1_ZINC000001926621_uff_E=196.26,-7.2,4.669,1.787
miRNA-203_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-7.2,13.513,11.676
miRNA-203_3D_Structure_model1_ZINC000002165066_uff_E=526.99,-7.2,15.426,13.522
miRNA-203_3D_Structure_model1_ZINC000002468762_uff_E=326.37,-7.2,18.048,16.088
miRNA-203_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-7.2,5.753,4.833
miRNA-203_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-7.2,3.532,2.518
miRNA-203_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-7.2,5.48,2.83
miRNA-203_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-7.2,4.786,3.095
miRNA-203_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-7.2,15.241,13.769
miRNA-203_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-7.2,15.498,13.952
miRNA-203_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-7.2,12.204,10.734
miRNA-203_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-7.2,14.946,12.373
miRNA-203_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-7.2,15.102,11.793
miRNA-203_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-7.2,3.576,2.038
miRNA-203_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-7.2,7.158,4.921
miRNA-203_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-7.2,14.809,13.347
miRNA-203_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-7.2,4.314,3.178
miRNA-203_3D_Structure_model1_ZINC000002765676_uff_E=442.44,-7.2,3.701,2.211
miRNA-203_3D_Structure_model1_ZINC000002765676_uff_E=442.44,-7.2,2.425,1.64
miRNA-203_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-7.2,3.12,1.938
miRNA-203_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-7.2,11.883,10.608
miRNA-203_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-7.2,5.196,3.765
miRNA-203_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-7.2,10.569,9.945
miRNA-203_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-7.2,4.48,3.229
miRNA-203_3D_Structure_model1_ZINC000003844356_uff_E=204.24,-7.2,13.295,11.437
miRNA-203_3D_Structure_model1_ZINC000003844360_uff_E=156.18,-7.2,12.738,11.249
miRNA-203_3D_Structure_model1_ZINC000003851493_uff_E=175.13,-7.2,14.137,12.136
miRNA-203_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-7.2,16.357,13.672
miRNA-203_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-7.2,4.915,3.378
miRNA-203_3D_Structure_model1_ZINC000004029391_uff_E=345.13,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000004029391_uff_E=345.13,-7.2,5.398,3.142
miRNA-203_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-7.2,4.691,2.821
miRNA-203_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-7.2,4.075,2.936
miRNA-203_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-7.2,5.326,3.099
miRNA-203_3D_Structure_model1_ZINC000004206965_uff_E=333.92,-7.2,4.862,3.31
miRNA-203_3D_Structure_model1_ZINC000004206965_uff_E=333.92,-7.2,13.983,10.613
miRNA-203_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-7.2,13.143,10.305
miRNA-203_3D_Structure_model1_ZINC000004386286_uff_E=391.99,-7.2,15.433,13.727
miRNA-203_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-7.2,13.49,12.281
miRNA-203_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-7.2,13.35,11.972
miRNA-203_3D_Structure_model1_ZINC000004705420_uff_E=585.32,-7.2,14.436,12.262
miRNA-203_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-7.2,6.111,2.647
miRNA-203_3D_Structure_model1_ZINC000005555515_uff_E=516.55,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-7.2,4.397,2.908
miRNA-203_3D_Structure_model1_ZINC000005783286_uff_E=329.45,-7.2,11.945,10.254
miRNA-203_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-7.2,22.805,21.708
miRNA-203_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-7.2,7.48,5.383
miRNA-203_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-7.2,2.254,1.56
miRNA-203_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-7.2,13.175,11.763
miRNA-203_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-7.2,13.722,12.024
miRNA-203_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-7.2,13.243,11.718
miRNA-203_3D_Structure_model1_ZINC000007989005_uff_E=167.57,-7.2,4.495,1.867
miRNA-203_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-7.2,14.181,12.769
miRNA-203_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-7.2,13.659,12.001
miRNA-203_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-7.2,15.102,12.44
miRNA-203_3D_Structure_model1_ZINC000008914725_uff_E=374.35,-7.2,3.69,2.664
miRNA-203_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7.2,11.927,10.153
miRNA-203_3D_Structure_model1_ZINC000009190225_uff_E=187.72,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000009190225_uff_E=187.72,-7.2,13.235,11.419
miRNA-203_3D_Structure_model1_ZINC000011850592_uff_E=163.33,-7.2,7.698,3.727
miRNA-203_3D_Structure_model1_ZINC000011919891_uff_E=168.04,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-7.2,5.521,2.418
miRNA-203_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-7.2,4.159,2.528
miRNA-203_3D_Structure_model1_ZINC000012396154_uff_E=741.69,-7.2,14.434,12.656
miRNA-203_3D_Structure_model1_ZINC000012396154_uff_E=741.69,-7.2,3.544,2.862
miRNA-203_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-7.2,2.859,2.283
miRNA-203_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-7.2,4.205,3.225
miRNA-203_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7.2,13.032,11.154
miRNA-203_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7.2,3.789,2.683
miRNA-203_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-7.2,4.747,3.151
miRNA-203_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-7.2,5.948,1.465
miRNA-203_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-7.2,13.137,10.434
miRNA-203_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-7.2,2.886,2.104
miRNA-203_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-7.2,4.005,2.549
miRNA-203_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-7.2,11.778,9.64
miRNA-203_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000015221730_uff_E=687.94,-7.2,5.758,2.337
miRNA-203_3D_Structure_model1_ZINC000016283433_uff_E=390.12,-7.2,5.397,2.422
miRNA-203_3D_Structure_model1_ZINC000016283433_uff_E=390.12,-7.2,8.081,7.002
miRNA-203_3D_Structure_model1_ZINC000016283433_uff_E=390.12,-7.2,9.169,7.143
miRNA-203_3D_Structure_model1_ZINC000017083504_uff_E=182.89,-7.2,2.285,1.689
miRNA-203_3D_Structure_model1_ZINC000019229980_uff_E=596.62,-7.2,4.026,3.315
miRNA-203_3D_Structure_model1_ZINC000019280331_uff_E=761.92,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-7.2,12.526,11.073
miRNA-203_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-7.2,3.478,2.739
miRNA-203_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-7.2,13.449,11.892
miRNA-203_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-7.2,2.673,1.851
miRNA-203_3D_Structure_model1_ZINC000019944008_uff_E=331.97,-7.2,5.415,3.736
miRNA-203_3D_Structure_model1_ZINC000019961083_uff_E=129.59,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000020185114_uff_E=203.12,-7.2,13.081,11.958
miRNA-203_3D_Structure_model1_ZINC000020322864_uff_E=426.44,-7.2,14.389,11.747
miRNA-203_3D_Structure_model1_ZINC000020322864_uff_E=426.44,-7.2,5.632,3.316
miRNA-203_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-7.2,13.778,11.816
miRNA-203_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-7.2,5.427,3.814
miRNA-203_3D_Structure_model1_ZINC000020446203_uff_E=339.90,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000020596774_uff_E=390.34,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000020596774_uff_E=390.34,-7.2,18.921,15.568
miRNA-203_3D_Structure_model1_ZINC000021782355_uff_E=191.70,-7.2,3.692,2.192
miRNA-203_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-7.2,13.099,11.545
miRNA-203_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-7.2,12.935,11.702
miRNA-203_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-7.2,3.225,2.58
miRNA-203_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-7.2,13.65,12.461
miRNA-203_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-7.2,5.446,4.052
miRNA-203_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-7.2,15.907,13.994
miRNA-203_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-7.2,15.731,13.715
miRNA-203_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-7.2,15.669,13.666
miRNA-203_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-7.2,15.543,14.076
miRNA-203_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-7.2,3.791,2.628
miRNA-203_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-7.2,14.127,12.362
miRNA-203_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-7.2,17.84,15.287
miRNA-203_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-7.2,12.67,11.302
miRNA-203_3D_Structure_model1_ZINC000036532777_uff_E=520.31,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-7.2,12.072,10.107
miRNA-203_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-7.2,6.082,3.474
miRNA-203_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-7.2,16.227,14.175
miRNA-203_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-7.2,1.8,1.553
miRNA-203_3D_Structure_model1_ZINC000037358545_uff_E=373.53,-7.2,13.48,11.934
miRNA-203_3D_Structure_model1_ZINC000037358545_uff_E=373.53,-7.2,5.453,2.403
miRNA-203_3D_Structure_model1_ZINC000037420956_uff_E=379.27,-7.2,7.828,4.374
miRNA-203_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-7.2,4.501,3.284
miRNA-203_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-7.2,5.923,3.467
miRNA-203_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000037437722_uff_E=257.41,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000037437722_uff_E=257.41,-7.2,3.021,2.146
miRNA-203_3D_Structure_model1_ZINC000037516594_uff_E=1357.70,-7.2,6.579,3.845
miRNA-203_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.2,4.783,4.122
miRNA-203_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.2,12.679,10.745
miRNA-203_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-7.2,13.014,11.429
miRNA-203_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-7.2,13.471,12.554
miRNA-203_3D_Structure_model1_ZINC000040566696_uff_E=248.81,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000043700678_uff_E=417.44,-7.2,13.097,11.32
miRNA-203_3D_Structure_model1_ZINC000043700678_uff_E=417.44,-7.2,5.367,3.54
miRNA-203_3D_Structure_model1_ZINC000047843705_uff_E=667.90,-7.2,4.425,2.821
miRNA-203_3D_Structure_model1_ZINC000049581963_uff_E=109.86,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000050213590_uff_E=442.82,-7.2,4.622,3.549
miRNA-203_3D_Structure_model1_ZINC000050213590_uff_E=442.82,-7.2,4.676,3.756
miRNA-203_3D_Structure_model1_ZINC000050213593_uff_E=529.33,-7.2,4.59,3.419
miRNA-203_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-7.2,15.555,13.404
miRNA-203_3D_Structure_model1_ZINC000054768660_uff_E=240.74,-7.2,15.74,13.096
miRNA-203_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-7.2,17.309,16.117
miRNA-203_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-7.2,6.607,4.756
miRNA-203_3D_Structure_model1_ZINC000062913445_uff_E=258.45,-7.2,2.938,2.464
miRNA-203_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-7.2,14.004,12.168
miRNA-203_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-7.2,14.745,12.492
miRNA-203_3D_Structure_model1_ZINC000065407987_uff_E=543.72,-7.2,16.668,14.478
miRNA-203_3D_Structure_model1_ZINC000065407987_uff_E=543.72,-7.2,13.829,11.274
miRNA-203_3D_Structure_model1_ZINC000065434528_uff_E=1775.58,-7.2,13.413,11.489
miRNA-203_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-7.2,12.137,10.79
miRNA-203_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-7.2,11.665,10.201
miRNA-203_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-7.2,16.479,15.1
miRNA-203_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-7.2,4.579,3.099
miRNA-203_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-7.2,3.781,3.1
miRNA-203_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-7.2,14.916,13.232
miRNA-203_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-7.2,4.023,2.972
miRNA-203_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-7.2,14.335,12.632
miRNA-203_3D_Structure_model1_ZINC000072416564_uff_E=279.41,-7.2,4.663,2.045
miRNA-203_3D_Structure_model1_ZINC000072416564_uff_E=279.41,-7.2,3.562,3.07
miRNA-203_3D_Structure_model1_ZINC000075153165_uff_E=317.36,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000078210694_uff_E=652.43,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000083875213_uff_E=307.74,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-7.2,4.423,2.464
miRNA-203_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-7.2,3.301,2.386
miRNA-203_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-7.2,14.542,11.602
miRNA-203_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-7.2,4.793,1.549
miRNA-203_3D_Structure_model1_ZINC000087208382_uff_E=260.78,-7.2,3.563,2.597
miRNA-203_3D_Structure_model1_ZINC000087208386_uff_E=263.77,-7.2,5.386,3.046
miRNA-203_3D_Structure_model1_ZINC000087208386_uff_E=263.77,-7.2,3.326,2.433
miRNA-203_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000088375335_uff_E=302.56,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000088375338_uff_E=302.03,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000088375338_uff_E=302.03,-7.2,14.08,11.656
miRNA-203_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.2,12.862,11.726
miRNA-203_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.2,1.773,1.494
miRNA-203_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-7.2,15.008,13.743
miRNA-203_3D_Structure_model1_ZINC000095160883_uff_E=438.81,-7.2,14.625,12.409
miRNA-203_3D_Structure_model1_ZINC000095257903_uff_E=572.00,-7.2,4.745,3.261
miRNA-203_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-7.2,3.728,2.862
miRNA-203_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-7.2,15.352,13.368
miRNA-203_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-7.2,2.479,1.823
miRNA-203_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-7.2,5.075,3.905
miRNA-203_3D_Structure_model1_ZINC000096113659_uff_E=327.17,-7.2,3.582,2.005
miRNA-203_3D_Structure_model1_ZINC000096113659_uff_E=327.17,-7.2,16.193,14.263
miRNA-203_3D_Structure_model1_ZINC000096113659_uff_E=327.17,-7.2,16.794,15.344
miRNA-203_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-7.2,2.734,1.795
miRNA-203_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-7.2,5.292,3.306
miRNA-203_3D_Structure_model1_ZINC000096531393_uff_E=136.63,-7.2,0,0
miRNA-203_3D_Structure_model1_ZINC000097056285_uff_E=378.78,-7.2,8.295,5.401
miRNA-203_3D_Structure_model1_ZINC000100020331_uff_E=359.97,-7.2,13.897,11.924
miRNA-203_3D_Structure_model1_ZINC000100116767_uff_E=363.12,-7.2,6.787,2.569
miRNA-203_3D_Structure_model1_ZINC000100116767_uff_E=363.12,-7.2,2.552,2.237
miRNA-203_3D_Structure_model1_ZINC000100116767_uff_E=363.12,-7.2,6.55,1.915
miRNA-203_3D_Structure_model1_ZINC000100177130_uff_E=365.60,-7.2,2.82,2.181
miRNA-203_3D_Structure_model1_ZINC000100177130_uff_E=365.60,-7.2,13.975,12.946
miRNA-203_3D_Structure_model1_ZINC000100392864_uff_E=332.68,-7.2,13.312,11.182
miRNA-203_3D_Structure_model1_ZINC000100392864_uff_E=332.68,-7.2,13.137,11.606
