Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA_205_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-6.9,3.38,2.455
miRNA_205_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-6.9,28.311,26.606
miRNA_205_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-6.9,5.47,1.465
miRNA_205_3D_Structure_model1_ZINC000017083504_uff_E=182.89,-6.9,4.673,3.525
miRNA_205_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.9,34.469,32.018
miRNA_205_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-6.9,29.825,28.073
miRNA_205_3D_Structure_model1_ZINC000001926621_uff_E=196.26,-6.9,5.723,2.876
miRNA_205_3D_Structure_model1_ZINC000001926621_uff_E=196.26,-6.9,3.796,2.318
miRNA_205_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-6.9,5.011,2.919
miRNA_205_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-6.9,3.74,2.747
miRNA_205_3D_Structure_model1_ZINC000065398221_uff_E=390.60,-6.9,29.153,27.522
miRNA_205_3D_Structure_model1_ZINC000019473778_uff_E=198.01,-6.9,22.521,20.778
miRNA_205_3D_Structure_model1_ZINC000019517337_uff_E=197.04,-6.9,0,0
miRNA_205_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-6.9,59.485,58.282
miRNA_205_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-6.9,59.183,57.573
miRNA_205_3D_Structure_model1_ZINC000002390948_uff_E=96.70,-6.9,0,0
miRNA_205_3D_Structure_model1_ZINC000103016242_uff_E=330.76,-6.9,5.608,3.878
miRNA_205_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-6.9,34.412,33.4
miRNA_205_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.9,0,0
miRNA_205_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.8,6.126,2.959
miRNA_205_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.8,7.124,3.33
miRNA_205_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.8,63.111,60.416
miRNA_205_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.8,1.976,1.66
miRNA_205_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.8,35.289,34.082
miRNA_205_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-6.8,33.632,31.379
miRNA_205_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.8,29.119,27.194
miRNA_205_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.8,3.257,2.237
miRNA_205_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.8,2.294,0.605
miRNA_205_3D_Structure_model1_ZINC000003852619_uff_E=398.80,-6.8,34.75,33.062
miRNA_205_3D_Structure_model1_ZINC000003887395_uff_E=421.24,-6.8,2.368,1.125
miRNA_205_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-6.8,38.097,35.901
miRNA_205_3D_Structure_model1_ZINC000065406900_uff_E=553.74,-6.8,37.237,35.521
miRNA_205_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-6.8,5.304,2.593
miRNA_205_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-6.8,34.066,31.938
miRNA_205_3D_Structure_model1_ZINC000004992763_uff_E=371.51,-6.8,46.15,42.663
miRNA_205_3D_Structure_model1_ZINC000005789479_uff_E=97.34,-6.8,29.806,27.729
miRNA_205_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000100116292_uff_E=392.73,-6.8,43.106,42.536
miRNA_205_3D_Structure_model1_ZINC000100116292_uff_E=392.73,-6.8,49.674,48.767
miRNA_205_3D_Structure_model1_ZINC000100116292_uff_E=392.73,-6.8,32.326,31.504
miRNA_205_3D_Structure_model1_ZINC000004207178_uff_E=366.98,-6.8,61.521,59.876
miRNA_205_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.8,2.01,1.761
miRNA_205_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.8,3.824,2.806
miRNA_205_3D_Structure_model1_ZINC000039135820_uff_E=138.70,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.8,2.154,1.712
miRNA_205_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.8,33.788,32.482
miRNA_205_3D_Structure_model1_ZINC000069716743_uff_E=691.74,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000006769861_uff_E=378.03,-6.8,5.649,2.708
miRNA_205_3D_Structure_model1_ZINC000006769861_uff_E=378.03,-6.8,17.904,16.612
miRNA_205_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.8,37.865,35.038
miRNA_205_3D_Structure_model1_ZINC000032625209_uff_E=160.66,-6.8,3.783,2.276
miRNA_205_3D_Structure_model1_ZINC000307570411_uff_E=448.78,-6.8,2.816,1.925
miRNA_205_3D_Structure_model1_ZINC000101036960_uff_E=1426.44,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000072416564_uff_E=279.41,-6.8,8.026,4.744
miRNA_205_3D_Structure_model1_ZINC000888099288_uff_E=221.98,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000154832053_uff_E=2568.21,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000007989005_uff_E=167.57,-6.8,2.786,2.407
miRNA_205_3D_Structure_model1_ZINC000013465079_uff_E=739.29,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000084063773_uff_E=1393.83,-6.8,31.43,29.596
miRNA_205_3D_Structure_model1_ZINC000250556820_uff_E=1409.90,-6.8,38.992,35.817
miRNA_205_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000004223091_uff_E=110.81,-6.8,28.16,26.623
miRNA_205_3D_Structure_model1_ZINC000003851493_uff_E=175.13,-6.8,64.981,63.594
miRNA_205_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-6.8,2.656,2.196
miRNA_205_3D_Structure_model1_ZINC000269082916_uff_E=257.94,-6.8,34.88,33.023
miRNA_205_3D_Structure_model1_ZINC000269082916_uff_E=257.94,-6.8,3.027,1.88
miRNA_205_3D_Structure_model1_ZINC000032194656_uff_E=388.44,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000000124830_uff_E=154.59,-6.8,2.325,1.506
miRNA_205_3D_Structure_model1_ZINC000101168853_uff_E=348.11,-6.8,5.51,2.146
miRNA_205_3D_Structure_model1_ZINC000100116767_uff_E=363.12,-6.8,28.225,25.499
miRNA_205_3D_Structure_model1_ZINC000100116767_uff_E=363.12,-6.8,7.181,3.968
miRNA_205_3D_Structure_model1_ZINC000367929595_uff_E=439.38,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000367929595_uff_E=439.38,-6.8,2.165,1.606
miRNA_205_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-6.8,34.564,33.165
miRNA_205_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-6.8,37.172,35.006
miRNA_205_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-6.8,6.631,4.141
miRNA_205_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-6.8,3.586,2.549
miRNA_205_3D_Structure_model1_ZINC000037516594_uff_E=1357.70,-6.8,62.057,59.552
miRNA_205_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-6.8,34.094,32.763
miRNA_205_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-6.8,32.774,30.788
miRNA_205_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-6.8,32.275,30.284
miRNA_205_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-6.8,32.132,30.041
miRNA_205_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-6.8,34.883,32.869
miRNA_205_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-6.8,30.489,28.498
miRNA_205_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-6.8,15.879,14.505
miRNA_205_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-6.8,33.326,32.387
miRNA_205_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-6.8,35.783,34.083
miRNA_205_3D_Structure_model1_ZINC000262187137_uff_E=447.15,-6.8,33.988,31.909
miRNA_205_3D_Structure_model1_ZINC000262187137_uff_E=447.15,-6.8,34.663,32.62
miRNA_205_3D_Structure_model1_ZINC000262187141_uff_E=447.85,-6.8,34.437,32.14
miRNA_205_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-6.8,8.139,6.281
miRNA_205_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-6.8,6.16,3.596
miRNA_205_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-6.8,31.852,29.477
miRNA_205_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-6.8,11.132,8.977
miRNA_205_3D_Structure_model1_ZINC000004954360_uff_E=452.33,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000004954360_uff_E=452.33,-6.8,32.187,30.873
miRNA_205_3D_Structure_model1_ZINC000065407985_uff_E=565.32,-6.8,63.835,61.722
miRNA_205_3D_Structure_model1_ZINC000065407985_uff_E=565.32,-6.8,60.079,58.023
miRNA_205_3D_Structure_model1_ZINC000065407985_uff_E=565.32,-6.8,2.048,1.594
miRNA_205_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-6.8,31.396,30.275
miRNA_205_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.8,34.252,32.625
miRNA_205_3D_Structure_model1_ZINC000100338482_uff_E=343.42,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000001023501_uff_E=298.07,-6.8,6.5,4.162
miRNA_205_3D_Structure_model1_ZINC000011919891_uff_E=168.04,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000000339488_uff_E=104.70,-6.8,34.329,31.922
miRNA_205_3D_Structure_model1_ZINC000065525969_uff_E=570.88,-6.8,4.444,1.943
miRNA_205_3D_Structure_model1_ZINC000065525969_uff_E=570.88,-6.8,14.485,12.304
miRNA_205_3D_Structure_model1_ZINC000262973870_uff_E=405.43,-6.8,2.219,1.782
miRNA_205_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-6.8,6.733,5.596
miRNA_205_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-6.8,7.013,5.844
miRNA_205_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-6.8,29.506,27.545
miRNA_205_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-6.8,27.026,25.054
miRNA_205_3D_Structure_model1_ZINC000088373744_uff_E=276.78,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-6.8,2.718,2.336
miRNA_205_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-6.8,46.098,43.104
miRNA_205_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-6.8,63.094,62.05
miRNA_205_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.8,5.297,2.834
miRNA_205_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.8,3.788,2.672
miRNA_205_3D_Structure_model1_ZINC000037414557_uff_E=668.49,-6.8,3.543,2.69
miRNA_205_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.8,46.218,43.869
miRNA_205_3D_Structure_model1_ZINC000122994222_uff_E=157.79,-6.8,8.547,4.079
miRNA_205_3D_Structure_model1_ZINC000002468762_uff_E=326.37,-6.8,31.635,29.304
miRNA_205_3D_Structure_model1_ZINC000013517623_uff_E=362.99,-6.8,5.31,3.333
miRNA_205_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-6.8,35.564,33.923
miRNA_205_3D_Structure_model1_ZINC000002165066_uff_E=526.99,-6.8,2.131,1.866
miRNA_205_3D_Structure_model1_ZINC000002165066_uff_E=526.99,-6.8,5.915,4.852
miRNA_205_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-6.8,28.66,26.8
miRNA_205_3D_Structure_model1_ZINC000040385796_uff_E=256.40,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-6.8,35.438,33.847
miRNA_205_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-6.8,5.67,3.477
miRNA_205_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-6.8,34.288,32.993
miRNA_205_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-6.8,2.843,2.164
miRNA_205_3D_Structure_model1_ZINC000100392864_uff_E=332.68,-6.8,33.384,32.537
miRNA_205_3D_Structure_model1_ZINC000952981663_uff_E=437.94,-6.8,35.793,34.436
miRNA_205_3D_Structure_model1_ZINC000082292988_uff_E=383.56,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.8,2.524,1.245
miRNA_205_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000019229980_uff_E=596.62,-6.8,36.733,35.444
miRNA_205_3D_Structure_model1_ZINC000003883208_uff_E=414.19,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000072233386_uff_E=330.82,-6.8,36.786,35.168
miRNA_205_3D_Structure_model1_ZINC000072233386_uff_E=330.82,-6.8,36.705,35.154
miRNA_205_3D_Structure_model1_ZINC000125979414_uff_E=121.97,-6.8,2.69,2.101
miRNA_205_3D_Structure_model1_ZINC000022205650_uff_E=328.95,-6.8,37.108,34.214
miRNA_205_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-6.8,3.71,2.801
miRNA_205_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-6.8,38.453,35.91
miRNA_205_3D_Structure_model1_ZINC000585092251_uff_E=516.05,-6.8,6.969,3.369
miRNA_205_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-6.8,5.384,2.349
miRNA_205_3D_Structure_model1_ZINC000000039857_uff_E=352.48,-6.8,18.147,15.478
miRNA_205_3D_Structure_model1_ZINC000000039857_uff_E=352.48,-6.8,16.796,14.294
miRNA_205_3D_Structure_model1_ZINC000012896294_uff_E=149.56,-6.8,34.859,33.676
miRNA_205_3D_Structure_model1_ZINC000012896294_uff_E=149.56,-6.8,3.019,2.239
miRNA_205_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-6.8,46.073,45.398
miRNA_205_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-6.8,16.164,15.083
miRNA_205_3D_Structure_model1_ZINC000252481740_uff_E=400.44,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000254318780_uff_E=273.12,-6.8,10.973,9.923
miRNA_205_3D_Structure_model1_ZINC000082377217_uff_E=540.83,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-6.8,11.16,9.041
miRNA_205_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-6.8,34.814,32.959
miRNA_205_3D_Structure_model1_ZINC000000967415_uff_E=628.17,-6.8,34.512,33.428
miRNA_205_3D_Structure_model1_ZINC000000967415_uff_E=628.17,-6.8,33.39,31.753
miRNA_205_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000001536869_uff_E=324.19,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-6.8,29.265,27.781
miRNA_205_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-6.8,29.13,27.666
miRNA_205_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.8,7.014,4.738
miRNA_205_3D_Structure_model1_ZINC000001762468_uff_E=196.94,-6.8,33.883,32.553
miRNA_205_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-6.8,6.917,3.849
miRNA_205_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-6.8,2.222,1.782
miRNA_205_3D_Structure_model1_ZINC000004206965_uff_E=333.92,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-6.8,31.267,29.744
miRNA_205_3D_Structure_model1_ZINC000004386286_uff_E=391.99,-6.8,15.554,13.743
miRNA_205_3D_Structure_model1_ZINC000054768660_uff_E=240.74,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.8,6.905,3.489
miRNA_205_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-6.8,17.317,15.308
miRNA_205_3D_Structure_model1_ZINC000014611337_uff_E=708.10,-6.8,34.506,32.755
miRNA_205_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-6.8,6.058,2.301
miRNA_205_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-6.8,6.794,3.535
miRNA_205_3D_Structure_model1_ZINC000008609359_uff_E=208.91,-6.8,51.454,50.012
miRNA_205_3D_Structure_model1_ZINC000008754385_uff_E=154.41,-6.8,4.603,3.202
miRNA_205_3D_Structure_model1_ZINC000008754385_uff_E=154.41,-6.8,6.181,4.523
miRNA_205_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-6.8,63.445,61.244
miRNA_205_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-6.8,5.466,3.22
miRNA_205_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-6.8,92.11,90.218
miRNA_205_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-6.8,34.495,33.77
miRNA_205_3D_Structure_model1_ZINC000010336533_uff_E=393.61,-6.8,34.738,33.193
miRNA_205_3D_Structure_model1_ZINC000000203988_uff_E=337.31,-6.8,2.158,1.803
miRNA_205_3D_Structure_model1_ZINC000000203988_uff_E=337.31,-6.8,3.113,1.77
miRNA_205_3D_Structure_model1_ZINC000000203988_uff_E=337.31,-6.8,3.055,2.078
miRNA_205_3D_Structure_model1_ZINC000000264926_uff_E=335.12,-6.8,2.222,0.545
miRNA_205_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000014248181_uff_E=107.67,-6.8,4.286,3.147
miRNA_205_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-6.8,34.166,32.088
miRNA_205_3D_Structure_model1_ZINC000263618848_uff_E=343.03,-6.8,31.952,29.193
miRNA_205_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-6.8,2.276,1.762
miRNA_205_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-6.8,31.044,29.699
miRNA_205_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-6.8,5.573,4.201
miRNA_205_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-6.8,4.864,2.403
miRNA_205_3D_Structure_model1_ZINC000251460820_uff_E=1449.76,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-6.8,5.071,4.012
miRNA_205_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-6.8,2.779,1.726
miRNA_205_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-6.8,9.608,8.363
miRNA_205_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-6.8,29.35,27.986
miRNA_205_3D_Structure_model1_ZINC000001511379_uff_E=295.54,-6.8,28.219,26.525
miRNA_205_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-6.8,6.068,3.229
miRNA_205_3D_Structure_model1_ZINC000017083504_uff_E=182.89,-6.8,4.647,3.801
miRNA_205_3D_Structure_model1_ZINC000017083504_uff_E=182.89,-6.8,30.812,29.167
miRNA_205_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.8,62.76,60.929
miRNA_205_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-6.8,4.086,2.793
miRNA_205_3D_Structure_model1_ZINC000065398221_uff_E=390.60,-6.8,2.439,1.915
miRNA_205_3D_Structure_model1_ZINC000075153165_uff_E=317.36,-6.8,36.662,35.716
miRNA_205_3D_Structure_model1_ZINC000019504857_uff_E=661.93,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000002390948_uff_E=96.70,-6.8,2.848,2.485
miRNA_205_3D_Structure_model1_ZINC000103016242_uff_E=330.76,-6.8,4.492,2.735
miRNA_205_3D_Structure_model1_ZINC000003148796_uff_E=866.32,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-6.8,2.927,2.114
miRNA_205_3D_Structure_model1_ZINC000020204856_uff_E=374.70,-6.8,0,0
miRNA_205_3D_Structure_model1_ZINC000020204856_uff_E=374.70,-6.8,1.436,0.982
miRNA_205_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-6.8,17.483,15.501
miRNA_205_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-6.8,3.376,1.942
miRNA_205_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-6.8,32.983,31.243
miRNA_205_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-6.8,32.753,31.749
miRNA_205_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-6.8,34.453,32.873
miRNA_205_3D_Structure_model1_ZINC000037655531_uff_E=591.40,-6.8,2.398,1.442
miRNA_205_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-6.7,3.54,1.792
miRNA_205_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-6.7,5.306,2.807
miRNA_205_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-6.7,33.734,32.678
miRNA_205_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-6.7,4.233,2.159
miRNA_205_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.7,15.065,13.867
miRNA_205_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.7,63.428,61.286
miRNA_205_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.7,35.299,34.205
miRNA_205_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-6.7,36.084,34.269
miRNA_205_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-6.7,32.039,30.035
miRNA_205_3D_Structure_model1_ZINC000000374873_uff_E=141.71,-6.7,9.234,7.374
miRNA_205_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-6.7,29.335,27.111
miRNA_205_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.7,29.047,26.899
miRNA_205_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.7,29.059,26.896
miRNA_205_3D_Structure_model1_ZINC000021782355_uff_E=191.70,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-6.7,34.578,32.745
miRNA_205_3D_Structure_model1_ZINC000003643731_uff_E=373.87,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000037433960_uff_E=232.88,-6.7,20.482,18.803
miRNA_205_3D_Structure_model1_ZINC000003852619_uff_E=398.80,-6.7,18.666,16.461
miRNA_205_3D_Structure_model1_ZINC000003852619_uff_E=398.80,-6.7,11.576,9.98
miRNA_205_3D_Structure_model1_ZINC000071792691_uff_E=625.43,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-6.7,36.745,34.735
miRNA_205_3D_Structure_model1_ZINC000095257903_uff_E=572.00,-6.7,8.769,5.597
miRNA_205_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-6.7,34.254,31.996
miRNA_205_3D_Structure_model1_ZINC000037456881_uff_E=1482.85,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-6.7,8.343,4.647
miRNA_205_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-6.7,32.756,31.327
miRNA_205_3D_Structure_model1_ZINC000236128931_uff_E=504.51,-6.7,37.119,35.026
miRNA_205_3D_Structure_model1_ZINC000022159523_uff_E=678.32,-6.7,1.63,1.452
miRNA_205_3D_Structure_model1_ZINC000022165608_uff_E=320.77,-6.7,35.281,33.61
miRNA_205_3D_Structure_model1_ZINC000022165608_uff_E=320.77,-6.7,4.352,2.74
miRNA_205_3D_Structure_model1_ZINC000236129504_uff_E=511.42,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000236129504_uff_E=511.42,-6.7,2.863,2.392
miRNA_205_3D_Structure_model1_ZINC000222408077_uff_E=280.64,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000065406900_uff_E=553.74,-6.7,34.432,32.116
miRNA_205_3D_Structure_model1_ZINC000725256494_uff_E=306.13,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-6.7,29.176,27.297
miRNA_205_3D_Structure_model1_ZINC000177995311_uff_E=1451.37,-6.7,3.489,2.232
miRNA_205_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000019517335_uff_E=203.54,-6.7,8.228,6.386
miRNA_205_3D_Structure_model1_ZINC000100116292_uff_E=392.73,-6.7,29.677,28.843
miRNA_205_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.7,62.655,61.493
miRNA_205_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.7,5.836,3.036
miRNA_205_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.7,2.98,1.783
miRNA_205_3D_Structure_model1_ZINC000039135820_uff_E=138.70,-6.7,2.155,1.289
miRNA_205_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.7,33.427,31.143
miRNA_205_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.7,46.181,44.805
miRNA_205_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.7,36.05,33.594
miRNA_205_3D_Structure_model1_ZINC000069716908_uff_E=698.43,-6.7,29.217,27.486
miRNA_205_3D_Structure_model1_ZINC000069716743_uff_E=691.74,-6.7,2.403,1.816
miRNA_205_3D_Structure_model1_ZINC000069716743_uff_E=691.74,-6.7,2.463,1.955
miRNA_205_3D_Structure_model1_ZINC000040566696_uff_E=248.81,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-6.7,0,0
miRNA_205_3D_Structure_model1_ZINC000001644960_uff_E=279.65,-6.7,29.024,27.882
miRNA_205_3D_Structure_model1_ZINC000006769861_uff_E=378.03,-6.7,16.754,15.247
miRNA_205_3D_Structure_model1_ZINC000006769861_uff_E=378.03,-6.7,33.915,32.002
miRNA_205_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.7,33.846,30.534
miRNA_205_3D_Structure_model1_ZINC000072416565_uff_E=279.39,-6.7,15.926,14.056
miRNA_205_3D_Structure_model1_ZINC000007989005_uff_E=167.57,-6.7,43.943,41.868
